week,track_id,region,streams,rank
2020-02-09,4k3uABcX9iaGlt5pRJhumi,at,22536,169
2020-02-09,4ktwDUoKdVlk50lUlSIMEY,at,22657,159
2020-02-09,4l0Mvzj72xxOpRrp6h8nHi,at,58656,56
2020-02-09,4Nip6oiJU24LqcUEi7u19S,at,27933,149
2020-02-09,4Of7rzpRpV1mWRbhp5rAqG,at,52454,71
2020-02-09,4OVF6uwZlMOSlZmHDnwliX,at,67238,46
2020-02-09,4q4c1LAerpInH9yUanIIBv,at,43684,100
2020-02-09,4qOesAYiMiMFiZrn2wfkl6,at,69383,40
2020-02-09,4QPEwDdOMhY7rNS05mTyMR,at,23787,144
2020-02-09,4rqMsKk1nEjL275UH7qGMp,at,27279,29
2020-02-09,4SSnFejRGlZikf02HLewEF,at,33880,145
2020-02-09,4sSu9BtWSCWRNjGD2AvqbG,at,29257,145
2020-02-09,4StEa9KuGq3tdGNek2CodL,at,36401,16
2020-02-09,4T7Mfiho8k7yFMNZVXxado,at,27826,28
2020-02-09,4Ta3PhWmY50ZLU1uhKFKPE,at,16978,181
2020-02-09,4TnjEaWOeW0eKTKIEvJyCa,at,152197,9
2020-02-09,4u7EnebtmKWzUH433cf5Qv,at,4789,193
2020-02-09,4umIPjkehX1r7uhmGvXiSV,at,47688,12
2020-02-09,4UOXo3xWnxYdTf3sFyRaUG,at,67753,51
2020-02-09,4vUmTMuQqjdnvlZmAH61Qk,at,39322,119
2020-02-09,4wNIkl5XGiAACjFBlDWuSd,at,74950,37
2020-02-09,4yJiXq86uM56uIfIZgE440,at,23570,141
2020-02-09,51Fjme0JiitpyXKuyQiCDo,at,35060,136
2020-02-09,51tyS6crUxH5s0xr7CRUJ6,at,26904,37
2020-02-09,521Os1SMlxmsoevsqyjNmJ,at,12421,116
2020-02-09,58cWbqYLz06X69SqJiYeky,at,58090,67
2020-02-09,5a6pdCHlWS2ekOOQ70QnAr,at,30513,128
2020-02-09,5hff5RQeE84pznOt8WEWeO,at,24034,131
2020-02-09,5JSVa5i6lFPoyOzK4gj0Ox,at,24032,121
2020-02-09,5nmVf5dSgH4A25qsev28Mi,at,22259,166
2020-02-09,5NYzvVxuyXiHSqn7PojgKC,at,37622,72
2020-02-09,5px6upUHM3fhOP621Edp4V,at,61859,54
2020-02-09,5Py8zRKGkZvgHniVVtvNCN,at,17448,62
2020-02-09,5qrSlOut2rNAWv3ubArkNy,at,34269,140
2020-02-09,5rywC2PH49hTpJLXxwGlpE,at,51168,71
2020-02-09,5sMugAU31Ug5SAUUbhBIKU,at,49582,87
2020-02-09,5TELAde0F3gYZF4l2m6RXp,at,39115,112
2020-02-09,5tZWtGT65sMrDVPB5H444n,at,47926,88
2020-02-09,5VwwpU7KsLhgfbMEecedhJ,at,11981,129
2020-02-09,5WHTFyqSii0lmT9R21abT8,at,4503,192
2020-02-09,5XVPNr0CAoUn1jD033Ucoo,at,58690,7
2020-02-09,5YbcMbH4xHRfep9rSxLRDt,at,59041,60
2020-02-09,5yY9lUy8nbvjM1Uyo1Uqoc,at,116047,13
2020-02-09,60brXKLTC15vK0av5gIldm,at,6588,139
2020-02-09,61ZM92T2zaXIVsqncThQzC,at,82426,30
2020-02-09,67ojvEGRPAUCOohuMPqoRC,at,92374,25
2020-02-09,696DnlkuDOXcMAnKlTgXXK,at,103591,17
2020-02-09,69nrq6NeLYbKJIv21ORgQ4,at,22892,140
2020-02-09,6a1eOZTiZdgFRUOnMBjT4j,at,89042,17
2020-02-09,6AFIVhbJLR7YVvW9fLFMu1,at,46323,96
2020-02-09,6aoMCqHqnTGwOzDARaYvic,at,34024,140
2020-02-09,6cy3ki60hLwimwIje7tALf,at,52416,77
2020-02-09,6dNB3XdAzx7kTf5wa8Rg89,at,58912,63
2020-02-09,6erIvryBSsAdebNU4a7Mrs,at,8648,183
2020-02-09,6exBa0zr8dQkN2TnKn1iNI,at,23040,152
2020-02-09,6fenHIxXuuzKB55wY4WCHP,at,22633,165
2020-02-09,6Gg1gjgKi2AK4e0qzsR7sd,at,23136,151
2020-02-09,6Hj9jySrnFppAI0sEMCZpJ,at,12507,195
2020-02-09,6hw1Sy9wZ8UCxYGdpKrU6M,at,190962,4
2020-02-09,6IRdLKIyS4p7XNiP8r6rsx,at,4220,190
2020-02-09,6JZrs7FFUkTpinCxM1DG3E,at,58537,7
2020-02-09,6kga9ZYARzHBprnLOENrMQ,at,38115,122
2020-02-09,6kls8cSlUyHW2BUOkDJIZE,at,22022,168
2020-02-09,6LcauUZjF1eXQrgqMUecHX,at,82538,32
2020-02-09,6mPETBNZFx2xjCR2YFPfcj,at,19338,61
2020-02-09,6oJ6le65B3SEqPwMRNXWjY,at,43186,106
2020-02-09,6osaMSJh9NguagEDQcZaKx,at,35765,135
2020-02-09,6Ozh9Ok6h4Oi1wUSLtBseN,at,14045,165
2020-02-09,6p8eEdiZLKJH8tcjGZuNTK,at,23828,127
2020-02-09,6PzOPrXx8tJEqace76yrv2,at,5913,156
2020-02-09,6Q2CA0eSQcQsue63QwnLnB,at,60954,48
2020-02-09,6rnJn3QbXeYUQpdFsr3kzm,at,33516,142
2020-02-09,6U0FIYXCQ3TGrk4tFpLrEA,at,25052,127
2020-02-09,6unX5jxlGASCabwlsLUBHn,at,36035,18
2020-02-09,6v3KW9xbzN5yKLt9YKDYA2,at,60363,62
2020-02-09,6vBdBCoOhKHiYDDOcorfNo,at,21371,184
2020-02-09,6VLkgf5YmLixsabdqiCVGU,at,5640,170
2020-02-09,6wJYhPfqk3KGhHRG76WzOh,at,27815,111
2020-02-09,6WrI0LAC5M1Rw2MnX2ZvEg,at,139400,11
2020-02-09,6WusSsncC0Oo9sFHKwQii6,at,39813,106
2020-02-09,6Y7ZEVr7lgO8FKGk2vZ2hi,at,46302,89
2020-02-09,6ZelF5APDN5r6XnFqcnvWR,at,23001,45
2020-02-09,70eFcWOvlMObDhURTqT4Fv,at,48617,88
2020-02-09,73SpzrcaHk0RQPFP73vqVR,at,66920,5
2020-02-09,74GrgSGucjqiQ0l7ptknoB,at,27477,165
2020-02-09,75nKBP8jQu681pTNCtrEnn,at,13010,101
2020-02-09,76IVpz47q3ghkxoUeTTEKb,at,72744,41
2020-02-09,7aiClxsDWFRQ0Kzk5KI5ku,at,73097,39
2020-02-09,7BYf1rypxrlcLK2DMLSjiw,at,23545,126
2020-02-09,7CHi4DtfK4heMlQaudCuHK,at,73404,42
2020-02-09,7CzSP7spDpZBP8edbtPIwI,at,56087,67
2020-02-09,7Ek9e3eIuktIFjpDRQfmHE,at,83331,1
2020-02-09,7FIWs0pqAYbP91WWM0vlTQ,at,136563,11
2020-02-09,7gqefhSJfWyN1qQ2huvEze,at,54439,72
2020-02-09,7h7UUW5LXSFF8Zcj2n5DnZ,at,33714,19
2020-02-09,7HMmFQsKsljwTw8bS7lu19,at,47003,66
2020-02-09,7k4t7uLgtOxPwTpFmtJNTY,at,42811,105
2020-02-09,7lidXGPXPYLNThITAOTlkK,at,82950,28
2020-02-09,7m9OqQk4RVRkw9JJdeAw96,at,4147,173
2020-02-09,7N06jo3EnV792VFaG8vuW6,at,69160,47
2020-02-09,7qEHsqek33rTcFNT9PFqLf,at,83833,31
2020-02-09,7qrMjelD1OROkn0Rkv1heg,at,40841,106
2020-02-09,7toATElzwxfGneKp8oA2sS,at,68696,45
2020-02-09,7uj8AUQSUg8ZAzabYLwt8f,at,23467,138
2020-02-09,7uMraLGCCnJ7Jb54KGgrA1,at,32208,23
2020-02-09,7vgv8KZBSo0TPzyIWG9yzV,at,33641,139
2020-02-09,7vs1Yi6SUphHp0eW6ys8HG,at,3789,200
2020-02-16,02itaCXOdC54J0ISjqqFAp,at,32315,147
2020-02-16,05Mp2UJulSttxQ4E6hQPH3,at,42032,106
2020-02-16,073ILU1C3APNRGF66VhtyA,at,33264,161
2020-02-16,07f2b3CTdgKKlhv0mqUksz,at,60194,58
2020-02-16,0aaPXFaAnBi6VHPYdY3iuS,at,29243,95
2020-02-16,0bg9us6qbMWTAMSF3y4egO,at,66185,46
2020-02-16,0bMbDctzMmTyK2j74j3nF3,at,54226,66
2020-02-16,0C6bsQq58Ue1XfL5PKTO6D,at,155436,6
2020-02-16,0C6NMPWYqsLIuuYSNP8KqE,at,82662,32
2020-02-16,0DiDStADDVh3SvAsoJAFMk,at,35072,144
2020-02-16,0Dlcu2fgHklOnajVu2dUNU,at,77071,40
2020-02-16,0dv22i02nk3o8JwmK6BwjI,at,120678,12
2020-02-16,0e7ipj03S05BNilyu5bRzt,at,8501,195
2020-02-16,0E9ZjEAyAwOXZ7wJC0PD33,at,33483,135
2020-02-16,0gt65qh9oOl8vXQsilX1qR,at,33244,159
2020-02-16,0H9WHopZ62JeDaGau7REMw,at,35390,142
2020-02-16,0hVXuCcriWRGvwMV1r5Yn9,at,49562,77
2020-02-16,0I61JzCfmdDBz97IeFBGvy,at,4838,178
2020-02-16,0JjM9bKm4wrwohMslcm892,at,59260,53
2020-02-16,0JP9xo3adEtGSdUEISiszL,at,9010,172
2020-02-16,0LPRq5I35z8FoqYo84xn48,at,75171,29
2020-02-16,0mjAU3yKR1QnXnHtjGJqTM,at,45929,94
2020-02-16,0nbXyq5TXYPCO7pr3N8S4I,at,149577,10
2020-02-16,0nnmA43aDEfmau2Vyo7b4g,at,22338,180
2020-02-16,0oFrTaO9UIgqu6MuzkFu7B,at,42854,77
2020-02-16,0ono6UCNVZ1XqOm6j78Blu,at,11891,122
2020-02-16,0PEwVF6TStGXMTnQMAk9kl,at,28180,172
2020-02-16,0qaWEvPkts34WF68r8Dzx9,at,43982,91
2020-02-16,0sf12qNH5qcw8qpgymFOqD,at,243578,1
2020-02-16,0TId5TSbdcBP32haUV4Aet,at,60604,52
2020-02-16,0Tq0EhQpVeQJwV3E3P5Jti,at,34800,147
2020-02-16,0TrPqhAMoaKUFLR7iYDokf,at,40416,120
2020-02-16,0u2P5u6lvoDfwTYjAADbn4,at,45753,93
2020-02-16,0U6bQIAh6MCGo1xjbIIx2S,at,4599,194
2020-02-16,0ui2kVwPZKHaZxGhdIzBrp,at,78705,31
2020-02-16,0uI7yAKUf52Cn7y3sYyjiX,at,17854,183
2020-02-16,0uL88Lp7C6i2WGHub1zrJ9,at,4857,173
2020-02-16,0Vl4eICpXMjtiK0RhdaWov,at,97025,23
2020-02-16,0WFgtxiLNr99YaoSdYR3Ud,at,53385,73
2020-02-16,0YU17F0BlVXvmx5ytsR43w,at,37087,124
2020-02-16,11U6xqWMDdyDE0YWV8M5mO,at,55819,47
2020-02-16,15xT6IkTumRGbbSim0t11u,at,6581,129
2020-02-16,166mo46YNWffXCanFZJ9xH,at,31207,84
2020-02-16,16wAOAZ2OkqoIDN7TpChjR,at,77326,37
2020-02-16,1AGjF8pckOxTGeb5zubyqH,at,8757,191
2020-02-16,1aKuG1GG76xPLUkjBbQo3W,at,11414,132
2020-02-16,1B89LtaW92jj4AqT7OZ0Fj,at,61167,54
2020-02-16,1CbFX5cBnMVVwBBI4ssF2G,at,35082,137
2020-02-16,1Cv1YLb4q0RzL6pybtaMLo,at,42188,104
2020-02-16,1DFD5Fotzgn6yYXkYsKiGs,at,38859,117
2020-02-16,1E1YyZjbteIz2XQyLvtRxD,at,85066,31
2020-02-16,1FuJKBi6XdFyf8Yzmck468,at,18121,172
2020-02-16,1GHgDIODujliWFayEhHx1n,at,12339,126
2020-02-16,1hoLUVBx0ixX3kn0EX0P5n,at,134028,13
2020-02-16,1hrHUEYoVBC1hNCXkX7tIA,at,36468,141
2020-02-16,1iCJrfkx5U4DtmkazBSYVG,at,7951,86
2020-02-16,1IikW5aCjY08gagX94j3fJ,at,34725,144
2020-02-16,1iSqfoUFnQwV0QW1EfUit8,at,46831,96
2020-02-16,1lht8jb3c6rEiVaqX94enH,at,44550,96
2020-02-16,1nPIwg4Y7Iu1PUMqISI6D7,at,15412,127
2020-02-16,1R4xkZXQUQ8QJtAdwHkSgC,at,117401,16
2020-02-16,1rgnBhdG2JDFTbYkYRZAku,at,183116,4
2020-02-16,1rqqCSm0Qe4I9rUvWncaom,at,26816,164
2020-02-16,1s0nANz8q6gEZOms034GbU,at,36884,134
2020-02-16,1TEEi8aHzb4tGcLJdsepb1,at,5921,146
2020-02-16,1V7JaMp11LKGwKiVmSetf0,at,237119,1
2020-02-16,1v7L65Lzy0j0vdpRjJewt1,at,21715,177
2020-02-16,1WqsQ3hjFZ1JOWWklngh5T,at,29018,162
2020-02-16,1ZqcNFAfZwZFuKwSOyoVid,at,16416,58
2020-02-16,21jGcNKet2qwijlDFuPiPb,at,88316,29
2020-02-16,22LAwLoDA5b4AaGSkg6bKW,at,14221,95
2020-02-16,22vgEDb5hykfaTwLuskFGD,at,13029,194
2020-02-16,2374M0fQpWi3dLnB54qaLX,at,4654,188
2020-02-16,240BX4w7PFkHptDrSVZgbA,at,58034,61
2020-02-16,24LAeSVSHgnbvSsmgjBqZW,at,34357,146
2020-02-16,24NuEDgyRIljwSyY0lsr7b,at,5095,190
2020-02-16,24Yi9hE78yPEbZ4kxyoXAI,at,110203,18
2020-02-16,25sgk305KZfyuqVBQIahim,at,38771,122
2020-02-16,26rsUvXxz1wtraMXXcAxpE,at,6732,125
2020-02-16,285pBltuF7vW8TeWk8hdRR,at,45807,99
2020-02-16,28yzxHj5bgDqjZ6THpoBJr,at,4816,138
2020-02-16,2A0CxheiQGQdCiKtOR7jMP,at,4746,181
2020-02-16,2b8fOow8UzyDFAE27YhOZM,at,81230,33
2020-02-16,2d3WpbJFBND2vwMJyULdfU,at,32980,166
2020-02-16,2eAtC4umRoDcvRcsyFzGL9,at,34459,146
2020-02-16,2Fxmhks0bxGSBdJ92vM42m,at,100332,22
2020-02-16,2fzPZOozISzcAU7FSwkN7g,at,55465,57
2020-02-16,2GdDsXV5v47AZsuwtGjKKy,at,42507,52
2020-02-16,2gMXnyrvIjhVBUZwvLZDMP,at,95125,23
2020-02-16,2grAr8pWMuLWn8ZYEE9wDV,at,49056,87
2020-02-16,2hIY4sjfMeKwXXh2LvhrMo,at,4405,193
2020-02-16,2Jij6ebp6ToNKOn5DWlGxV,at,45805,100
2020-02-16,2kJwzbxV2ppxnQoYw4GLBZ,at,49449,83
2020-02-16,2kkcJ8tSDV42LdWcPjy6We,at,62271,54
2020-02-16,2L0hkkXKyXOlxQNJkn8k4Y,at,25292,141
2020-02-16,2LyG4XgcCVljU2BZpRpxYX,at,16684,71
2020-02-16,2M39v73rNJmAXUXIW0oagP,at,51976,76
2020-02-16,2nC3QhMI9reBIOWutbU3Tj,at,26991,56
2020-02-16,2nPJnablplDgVVgSDF9BAs,at,34403,154
2020-02-16,2o9LAypwGH4ctV0i9boo6d,at,8631,169
2020-02-16,2PAYSgrVOBz8RJqp9B7QLu,at,26422,175
2020-02-16,2PGA1AsJal6cyMNmKyE56q,at,79093,37
2020-02-16,2pu5rVWy3zPlgypJzL3Mlw,at,34379,147
2020-02-16,2qxmye6gAegTMjLKEBoR3d,at,4105,186
2020-02-16,2QyuXBcV1LJ2rq01KhreMF,at,7662,81
2020-02-16,2RaKlveGCllSaXloN8kmzV,at,72621,43
2020-02-16,2rk5DdEFF6wJ13Wrwm2sy6,at,5564,154
2020-02-16,2rWnTpXD0jq5lymyg4xIKQ,at,52105,75
2020-02-16,2tnVG71enUj33Ic2nFN6kZ,at,104542,20
2020-02-16,2u8AXJyk8pICzj2wyPBL0b,at,60406,57
2020-02-16,2uIX8YMNjGMD7441kqyyNU,at,8377,183
2020-02-16,2vuFdbSOLje3khV4rLSEpm,at,22160,193
2020-02-16,2VxeLyX666F8uXCJ0dZF8B,at,38331,126
2020-02-16,2YpeDb67231RjR0MgVLzsG,at,35055,139
2020-02-16,2yzLtKL4lIQs53SQ1B0EhK,at,33270,160
2020-02-16,2ZlCGeK30BLRNSPC832pNZ,at,76999,31
2020-02-16,2ZTYlnhhV1UAReg7wIGolx,at,48314,83
2020-02-16,36J10AwMabBYxgNrV2S8gd,at,52239,71
2020-02-16,36orMWv2PgvnzXsd5CJ0yL,at,35761,132
2020-02-16,38YP1STiBe3AZevFFJILf4,at,175472,5
2020-02-16,3bHKTyjnhkhCOpTDYTMZmN,at,5316,170
2020-02-16,3bSrpGWHrMlwZ0TdBMXv1p,at,5239,179
2020-02-16,3C0clLWH3HLuZy0bX5ie3U,at,31129,129
2020-02-16,3cqPu20DGTGUoZtbJH2Dmi,at,100159,20
2020-02-16,3Dkfcd3DbXGVmM05KCRuFA,at,41603,114
2020-02-16,3Dv1eDb0MEgF93GpLXlucZ,at,50632,70
2020-02-16,3ecKtWMr8HK99YOs7L6Ps3,at,75671,36
2020-02-16,3ee8Jmje8o58CHK66QrVC2,at,32693,158
2020-02-16,3eekarcy7kvN4yt5ZFzltW,at,46778,92
2020-02-16,3g0mEQx3NTanacLseoP0Gw,at,38919,125
2020-02-16,3H7ihDc1dqLriiWXwsc2po,at,114025,18
2020-02-16,3IB5qOeMayvpOdHxYCL5tZ,at,13206,110
2020-02-16,3jCMdvc8bFOKChETbFV9Zc,at,46698,95
2020-02-16,3jjujdWJ72nww5eGnfs2E7,at,51399,75
2020-02-16,3op7HNwLli54MBjFGzIlZO,at,5030,157
2020-02-16,3RgJvQlTg7tp5mXtylDXYx,at,61323,3
2020-02-16,3uhTOxvu2h2YEm0uPNF2vi,at,44394,99
2020-02-16,3uQp3pxHqAcNTREQeZrbkv,at,54420,69
2020-02-16,3uTiW4Tjt6FqSPRYNgzW5t,at,47411,93
2020-02-16,3Ve0ag71EeiQalsl7Ha4Dw,at,43828,98
2020-02-16,3VFT90E0yYjdHSFoGv02us,at,89809,1
2020-02-16,3yOlyBJuViE2YSGn3nVE1K,at,56613,64
2020-02-16,3ZCTVFBt2Brf31RLEnCkWJ,at,97971,19
2020-02-16,3Zigq1lfHmFRlyoRrh9k2s,at,41796,120
2020-02-16,40qyPyljksBEqlNw5sW37T,at,4270,173
2020-02-16,43DtCXAz2qUJ4YiTX6ICT0,at,32097,174
2020-02-16,43zdsphuZLzwA9k4DJhU0I,at,46398,95
2020-02-16,46jIaAgwx0kHNlFFTXcIk1,at,28474,154
2020-02-16,46QHfb0an5B7cgHRfuDHas,at,33124,165
2020-02-16,49GgZ2Y485VRKy65oZU8y6,at,22680,161
2020-02-16,4bHsxqR3GMrXTxEPLuK5ue,at,23211,140
2020-02-16,4Bj3usjRTckEJARO0dLbDf,at,41186,120
2020-02-16,4CEFxa53bQl45kF3Fq6CeD,at,5056,194
2020-02-16,4ejyZ4uJEXUURcgKp1kP8v,at,54606,14
2020-02-16,4jp4Z02kzzg8gK0NmDGgml,at,38728,133
2020-02-16,4k3uABcX9iaGlt5pRJhumi,at,13109,186
2020-02-16,4ktwDUoKdVlk50lUlSIMEY,at,17370,192
2020-02-16,4l0Mvzj72xxOpRrp6h8nHi,at,49511,83
2020-02-16,4Nip6oiJU24LqcUEi7u19S,at,32707,169
2020-02-16,4Of7rzpRpV1mWRbhp5rAqG,at,50632,75
2020-02-16,4OVF6uwZlMOSlZmHDnwliX,at,58020,61
2020-02-16,4q4c1LAerpInH9yUanIIBv,at,37346,129
2020-02-16,4qOesAYiMiMFiZrn2wfkl6,at,52816,77
2020-02-16,4QPEwDdOMhY7rNS05mTyMR,at,13393,182
2020-02-16,4rqMsKk1nEjL275UH7qGMp,at,29707,92
2020-02-16,4SSnFejRGlZikf02HLewEF,at,22335,166
2020-02-16,4sSu9BtWSCWRNjGD2AvqbG,at,34399,129
2020-02-16,4StEa9KuGq3tdGNek2CodL,at,50632,50
2020-02-16,4T7Mfiho8k7yFMNZVXxado,at,31402,78
2020-02-16,4Ta3PhWmY50ZLU1uhKFKPE,at,4263,198
2020-02-16,4TnjEaWOeW0eKTKIEvJyCa,at,137856,12
2020-02-16,4u7EnebtmKWzUH433cf5Qv,at,4898,165
2020-02-16,4umIPjkehX1r7uhmGvXiSV,at,135435,12
2020-02-16,4UOXo3xWnxYdTf3sFyRaUG,at,65433,45
2020-02-16,4vUmTMuQqjdnvlZmAH61Qk,at,40061,124
2020-02-16,4wNIkl5XGiAACjFBlDWuSd,at,63637,49
2020-02-16,4yJiXq86uM56uIfIZgE440,at,8646,193
2020-02-16,4ZLzoOkj0MPWrTLvooIuaa,at,3883,200
2020-02-16,51Fjme0JiitpyXKuyQiCDo,at,33178,151
2020-02-16,51tyS6crUxH5s0xr7CRUJ6,at,38109,71
2020-02-16,58cWbqYLz06X69SqJiYeky,at,54890,63
2020-02-16,5a6pdCHlWS2ekOOQ70QnAr,at,23799,145
2020-02-16,5bHuNH8OKBmQnrA4DBf7vp,at,12912,93
2020-02-16,5LCP80MqF8AqHi0WZZGuwJ,at,5184,181
2020-02-16,5nmVf5dSgH4A25qsev28Mi,at,12665,186
2020-02-16,5px6upUHM3fhOP621Edp4V,at,54729,66
2020-02-16,5Py8zRKGkZvgHniVVtvNCN,at,4280,172
2020-02-16,5qrSlOut2rNAWv3ubArkNy,at,29705,143
2020-02-16,5RUUkFNqH3GRKHg1xjprOb,at,10710,150
2020-02-16,5rywC2PH49hTpJLXxwGlpE,at,45819,96
2020-02-16,5sMugAU31Ug5SAUUbhBIKU,at,49893,84
2020-02-16,5TELAde0F3gYZF4l2m6RXp,at,28858,157
2020-02-16,5tZWtGT65sMrDVPB5H444n,at,45536,99
2020-02-16,5WHTFyqSii0lmT9R21abT8,at,4362,198
2020-02-16,5XVPNr0CAoUn1jD033Ucoo,at,150871,9
2020-02-16,5YbcMbH4xHRfep9rSxLRDt,at,55014,63
2020-02-16,5yY9lUy8nbvjM1Uyo1Uqoc,at,97115,22
2020-02-16,61ZM92T2zaXIVsqncThQzC,at,92903,23
2020-02-16,627QU4vNG3alCWCK1FMeLK,at,4887,166
2020-02-16,67ojvEGRPAUCOohuMPqoRC,at,86940,30
2020-02-16,696DnlkuDOXcMAnKlTgXXK,at,95051,26
2020-02-16,6a1eOZTiZdgFRUOnMBjT4j,at,54791,61
2020-02-16,6AFIVhbJLR7YVvW9fLFMu1,at,43465,108
2020-02-16,6aoMCqHqnTGwOzDARaYvic,at,32843,157
2020-02-16,6cy3ki60hLwimwIje7tALf,at,45162,88
2020-02-16,6dNB3XdAzx7kTf5wa8Rg89,at,54744,66
2020-02-16,6fenHIxXuuzKB55wY4WCHP,at,13219,188
2020-02-16,6gBFPUFcJLzWGx4lenP6h2,at,4537,198
2020-02-16,6Gg1gjgKi2AK4e0qzsR7sd,at,4372,197
2020-02-16,6hw1Sy9wZ8UCxYGdpKrU6M,at,180725,6
2020-02-16,6IRdLKIyS4p7XNiP8r6rsx,at,12520,199
2020-02-16,6JZrs7FFUkTpinCxM1DG3E,at,212684,3
2020-02-16,6kga9ZYARzHBprnLOENrMQ,at,35838,140
2020-02-16,6kls8cSlUyHW2BUOkDJIZE,at,17009,189
2020-02-16,6LcauUZjF1eXQrgqMUecHX,at,73310,36
2020-02-16,6mPETBNZFx2xjCR2YFPfcj,at,41874,81
2020-02-16,6N1EjQjnvhOjFrF6oUmGPa,at,4839,177
2020-02-16,6oJ6le65B3SEqPwMRNXWjY,at,43420,104
2020-02-16,6osaMSJh9NguagEDQcZaKx,at,35351,132
2020-02-16,6Q2CA0eSQcQsue63QwnLnB,at,41659,116
2020-02-16,6rnJn3QbXeYUQpdFsr3kzm,at,26808,161
2020-02-16,6unX5jxlGASCabwlsLUBHn,at,61699,37
2020-02-16,6uqjU0ZWqHOe15zGDQugBt,at,6158,139
2020-02-16,6v3KW9xbzN5yKLt9YKDYA2,at,60830,53
2020-02-16,6vBdBCoOhKHiYDDOcorfNo,at,4536,184
2020-02-16,6wJpURorueVdRIgMoTdUpj,at,16596,70
2020-02-16,6wJYhPfqk3KGhHRG76WzOh,at,29728,105
2020-02-16,6WrI0LAC5M1Rw2MnX2ZvEg,at,127299,14
2020-02-16,6WusSsncC0Oo9sFHKwQii6,at,35786,141
2020-02-16,6XXYdF6pJR1K3wKvuxmu7n,at,18741,51
2020-02-16,6Y7ZEVr7lgO8FKGk2vZ2hi,at,41774,110
2020-02-16,6ZelF5APDN5r6XnFqcnvWR,at,25772,112
2020-02-16,70eFcWOvlMObDhURTqT4Fv,at,47375,92
2020-02-16,73SpzrcaHk0RQPFP73vqVR,at,154868,8
2020-02-16,74GrgSGucjqiQ0l7ptknoB,at,32059,165
2020-02-16,76IVpz47q3ghkxoUeTTEKb,at,62495,52
2020-02-16,79s5XnCN4TJKTVMSmOx8Ep,at,10504,128
2020-02-16,7aiClxsDWFRQ0Kzk5KI5ku,at,65974,44
2020-02-16,7CHi4DtfK4heMlQaudCuHK,at,69384,44
2020-02-16,7CzSP7spDpZBP8edbtPIwI,at,55323,64
2020-02-16,7eJMfftS33KTjuF7lTsMCx,at,39366,118
2020-02-16,7Ek9e3eIuktIFjpDRQfmHE,at,218273,2
2020-02-16,7FIWs0pqAYbP91WWM0vlTQ,at,115230,17
2020-02-16,7gqefhSJfWyN1qQ2huvEze,at,56521,60
2020-02-16,7h7UUW5LXSFF8Zcj2n5DnZ,at,47905,54
2020-02-16,7HMmFQsKsljwTw8bS7lu19,at,30601,132
2020-02-16,7k4t7uLgtOxPwTpFmtJNTY,at,39532,126
2020-02-16,7lidXGPXPYLNThITAOTlkK,at,74112,39
2020-02-16,7m9OqQk4RVRkw9JJdeAw96,at,4081,188
2020-02-16,7MZF7YLxOP2to9iblSulLc,at,10797,150
2020-02-16,7N06jo3EnV792VFaG8vuW6,at,73300,38
2020-02-16,7qEHsqek33rTcFNT9PFqLf,at,81517,32
2020-02-16,7qrMjelD1OROkn0Rkv1heg,at,23030,164
2020-02-16,7toATElzwxfGneKp8oA2sS,at,57775,62
2020-02-16,7uMraLGCCnJ7Jb54KGgrA1,at,56964,45
2020-02-16,7vgv8KZBSo0TPzyIWG9yzV,at,34603,148
2020-02-23,02itaCXOdC54J0ISjqqFAp,at,31212,149
2020-02-23,033if6Adj8fwBYsQzHOfQ8,at,101596,1
2020-02-23,05Mp2UJulSttxQ4E6hQPH3,at,42195,105
2020-02-23,073ILU1C3APNRGF66VhtyA,at,26797,172
2020-02-23,07f2b3CTdgKKlhv0mqUksz,at,59584,52
2020-02-23,0bg9us6qbMWTAMSF3y4egO,at,68833,45
2020-02-23,0bMbDctzMmTyK2j74j3nF3,at,54768,68
2020-02-23,0C6bsQq58Ue1XfL5PKTO6D,at,106672,16
2020-02-23,0C6NMPWYqsLIuuYSNP8KqE,at,75558,37
2020-02-23,0DiDStADDVh3SvAsoJAFMk,at,32516,153
2020-02-23,0Dlcu2fgHklOnajVu2dUNU,at,75336,39
2020-02-23,0dv22i02nk3o8JwmK6BwjI,at,80136,29
2020-02-23,0e7ipj03S05BNilyu5bRzt,at,21786,182
2020-02-23,0E9ZjEAyAwOXZ7wJC0PD33,at,31860,144
2020-02-23,0gt65qh9oOl8vXQsilX1qR,at,8805,175
2020-02-23,0H9WHopZ62JeDaGau7REMw,at,36773,127
2020-02-23,0hVXuCcriWRGvwMV1r5Yn9,at,45676,90
2020-02-23,0I61JzCfmdDBz97IeFBGvy,at,4628,159
2020-02-23,0JjM9bKm4wrwohMslcm892,at,60741,53
2020-02-23,0JP9xo3adEtGSdUEISiszL,at,18162,140
2020-02-23,0K5vPCPPPQYzrKHc17qB1I,at,49319,7
2020-02-23,0LPRq5I35z8FoqYo84xn48,at,50151,69
2020-02-23,0mjAU3yKR1QnXnHtjGJqTM,at,44535,99
2020-02-23,0nbXyq5TXYPCO7pr3N8S4I,at,145151,8
2020-02-23,0nnmA43aDEfmau2Vyo7b4g,at,27240,155
2020-02-23,0oFrTaO9UIgqu6MuzkFu7B,at,17844,156
2020-02-23,0ono6UCNVZ1XqOm6j78Blu,at,8938,136
2020-02-23,0PEwVF6TStGXMTnQMAk9kl,at,30303,139
