artistName	trackID	trackName	rank	streams	frequency	danceability	energy	key	loudness	speechiness	acousticness	instrumentalness	liveness	valence	tempo	duration_ms	time_signature	isrc	spotifyArtistID	releaseDate	daysSinceRelease	top10	spotifyFollowers	mbid	artistCountry
blink-182	6EE19skJ32p58xihYj2Waa	She's Out Of Her Mind	122	1145724	1	0.447	0.967	0	-2.706	0.0793	0.00448	0	0.487	0.597	179.991	162720	4	QMRSZ1600237	6FBDaR13swtiWwGhX1WQsP	01.07.2016	275	0	2049066	0743b15a-3c32-48c8-ad58-cb325350befa	US
ariana grande	6eH4102qd85iYCSEKtzd4M	Sometimes	166	956239	1	0.359	0.66	1	-5.396	0.289	0.09	0	0.343	0.562	79.196	226667	4	USUM71602111	66CXWjxzNUsdJxJ2JdwvnR	20.05.2016	317	0	5782097	f4fdbb4c-e4b7-47a0-b83b-d91bbfcfa387	US
future	6elNeXUhiuHPD9hH5rocQi	Trap Niggas	76	942723	13	0.813	0.583	1	-6.922	0.174	0.131	0.0000383	0.142	0.337	81.018	183800	4	USSM11505588	1RyvyyTE3xzB2ZywiAwp0i	17.07.2015	625	0	2423215	48262e82-db9f-4a92-b650-dfef979b73ec	0
michael bublé	6EM7JApNrP4fftMlDsOAZG	White Christmas (Duet With Shania Twain)	78	1174829	4	0.628	0.484	10	-7.588	0.0319	0.469	0.0000123	0.126	0.636	63.476	216627	4	USRE11100703	1GxkXlMwML1oSg5eLPiAz3	14.10.2011	1000	0	1964695	611700cf-27f0-4dc9-ae80-c513a767853e	CA
meek mill	6emZxtfjGssHVoUvo0qhhS	Classic (feat. Swizz Beatz)	182	540299	1	0.489	0.739	10	-6.049	0.396	0.668	0	0.335	0.727	172.251	167280	4	USAT21501692	20sxb77xiYeusSH8cVdatc	29.06.2015	643	0	853359	31bcadcc-e1da-4cad-bec8-2f4f1d41b095	US
imagine dragons	6Ep6BzIOB9tz3P4sWqiiAB	Radioactive	120	684166	16	0.473	0.777	9	-3.698	0.059	0.119	0.0000787	0.671	0.221	136.249	186813	4	USUM71201074	53XhwfbYqKCa1cC15pYq2q	04.02.2013	1000	0	4052424	012151a8-0f9a-44c9-997f-ebd68b5389f9	US
nick jonas	6erZDIGMbZG8lCllaxzZ19	Jealous - Remix	141	621741	4	0.682	0.715	11	-3.61	0.0775	0.012	0	0.461	0.458	92.999	222213	4	USUM71416529	4Rxn7Im3LGfyRkY2FlHhWi	20.11.2015	499	0	1033241	d7baf435-0df0-4227-9b8f-aa1d8681988b	US
logic	6EsLX3ZbZbAZUn3iaO5MuX	Flexicution	109	1245430	2	0.778	0.696	0	-6.639	0.0668	0.0608	0.00206	0.105	0.709	159.924	219067	4	USUM71604619	4xRYI6VqpkE3UwrDrAZL8L	14.06.2016	292	0	941271	713e751f-3ddb-4b77-b3b1-9e6f2e953ad5	US
post malone	6eT7xZZlB2mwyzJ2sUKG6w	White Iverson	77	2103221	14	0.674	0.568	7	-7.678	0.0349	0.216	0	0.0863	0.337	130.081	256533	4	USUM71511528	246dkjvS1zLTtiykXe5h60	19.02.2016	408	0	629615	b1e26560-60e5-4236-bbdb-9aa5a8d5ee19	0
ariana grande	6f5TuB9WtbA1g49A4DcMQ4	Be Alright	133	1128025	1	0.808	0.464	1	-7.767	0.0599	0.158	0	0.124	0.626	108.817	179293	4	USUM71601797	66CXWjxzNUsdJxJ2JdwvnR	20.05.2016	317	0	5782097	f4fdbb4c-e4b7-47a0-b83b-d91bbfcfa387	US
lady gaga	6FopJmIHgp2ADIHEDrJixZ	A-YO	56	1932174	2	0.664	0.889	7	-5.675	0.155	0.101	0	0.111	0.933	149.955	207720	4	USUM71609730	1HY2Jd0NmPuamShAr6KMms	18.10.2016	166	0	2661582	650e7db6-b795-4eb5-a702-5ea2fc46c848	US
omi	6fQcqEcXfnY0L6VwS0c3gT	Cheerleader - Felix Jaehn Remix Radio Edit	19	2462231	5	0.827	0.576	4	-7.774	0.0372	0.184	0.029	0.0656	0.385	118.04	180021	4	USUS11202574	5MouCg6ta7zAxsfMEbc1uh	20.05.2014	1000	0	318786	33e6ded6-22cc-447e-aefa-9a7a6ba81b6b	JM
donnie trumpet & the social experiment	6fTdcGsjxlAD9PSkoPaLMX	Sunday Candy	181	752649	1	0.511	0.596	0	-6.56	0.224	0.53	0	0.0798	0.562	158.063	226014	4	TCACG1582642	0ojcq9LJQWMawQdFDw3M0L	30.06.2015	642	0	52675	81ec70d7-a640-4960-a351-039e054b2bb8	US
rae sremmurd	6fujklziTHa8uoM5OQSfIo	Black Beatles	1	15300949	21	0.794	0.646	0	-6.235	0.0614	0.13	0	0.14	0.331	145.931	291893	4	USUM71603293	7iZtZyCzp3LItcw1wtPI3D	12.08.2016	233	1	1401951	c78c3026-426b-4580-ab23-08490bb8b515	US
21 savage	6fwdbPMwP1zVStm8FybmkO	X (feat. Future)	17	3848737	35	0.835	0.413	1	-9.81	0.395	0.373	0.00133	0.101	0.114	149.004	258880	4	QZ45A1600041	1URnnhqYAYcrqrcwql10ft	15.07.2016	261	0	739347	37b2cb82-ef79-4d46-a184-a549450aa231	0
the weeknd	6FXNfYIY6iEeCKuIeSYWgg	Can't Feel My Face	1	5674322	2	0.705	0.758	9	-5.482	0.0506	0.142	0	0.109	0.586	107.965	215613	4	USUG11500741	1Xyo4u8uXC1ZmMpatF05PJ	28.08.2015	583	1	5418988	c8b03190-306c-4120-bb0b-6f2ebfc06ea9	CA
kanye west	6G16j2Y8y2fMqvxMYFItvW	Feedback	41	2588476	5	0.823	0.573	1	-6.035	0.488	0.585	0	0.104	0.18	100.162	147240	4	USUM71603070	5K4W6rqBFWDnAN6FQUkS6x	15.06.2016	291	0	4422973	164f0d73-1234-4e2c-8743-d77bf2191051	0
travis scott	6gBFPUFcJLzWGx4lenP6h2	goosebumps	32	3620255	26	0.841	0.728	7	-3.37	0.0484	0.0847	0	0.149	0.43	130.049	243837	4	USSM11607555	0Y5tJX1MQlPlqiwlOH1tJY	16.09.2016	198	0	852871	e4a51f17-a57b-47b1-b37b-f552d0f8e9e6	US
d.r.a.m.	6GG2tkV9PRYGN5rniXPFXZ	Cash Machine	141	1111447	12	0.745	0.669	9	-3.613	0.129	0.522	0	0.154	0.711	143.164	181154	4	USUYG1112149	5M0lbkGluOPXLeFjApw8r8	09.09.2016	205	0	242452	6247d69d-426f-440f-97e0-74a9a0b00358	0
james hersey	6giHzoNmL0kwyBZAXGIIc2	Miss You	82	1554362	11	0.871	0.595	5	-7.618	0.0552	0.0929	0.00422	0.107	0.628	120.011	206099	4	USYAH1600134	0lzV2CiahHRiGd6qpADtPS	19.08.2016	226	0	25922	fdd67e7a-8cf1-4bca-93b4-b5ddf1fea41c	0
wiz khalifa	6gN9FblT61DKSTFbMbeoRl	Elevated	121	975865	1	0.732	0.812	8	-6.44	0.0745	0.149	0	0.0958	0.182	138.042	250736	4	USAT21600253	137W8MRPWKqSmrBGDBFSop	05.02.2016	422	0	4212279	f5dfa020-ad69-41cd-b3d4-fd7af0414e94	0
mac miller	6GnhWMhgJb7uyiiPEiEkDA	Weekend (feat. Miguel)	68	1169349	18	0.843	0.435	8	-8.442	0.178	0.47	0	0.147	0.195	120.058	208080	4	USWB11508643	4LLpKhyESsyAXpc4laK94U	18.09.2015	562	0	1515424	a0e8a1b1-5f8f-475a-a253-17415c17d0ff	US
calvin harris	6gpcs5eMhJwax4mIfKDYQk	Slide	9	6424986	3	0.735	0.758	1	-4.238	0.0492	0.33	0	0.516	0.511	104.079	230393	4	GBARL1700262	7CajNmpbOovFoOoasH2HaY	24.02.2017	37	1	5881727	8dd98bdc-80ec-4e93-8509-2f46bafc09a7	GB
machine gun kelly	6H2TKJ9KJfcq6MRmw2cF20	Bad Things - With Camila Cabello	14	4759460	7	0.686	0.683	2	-4.769	0.194	0.221	0	0.234	0.272	137.922	239280	4	USUM71609854	6TIYQ3jFPwQSRmorSezPxX	14.10.2016	170	0	669466	f6af669a-56ea-448a-a044-de76181ada33	0
john legend	6hdkw1wzhIRYPlYDUtCY5m	Love Me Now	52	2278374	7	0.416	0.773	8	-3.784	0.0949	0.572	0	0.105	0.714	122.65	210307	4	USSM11606983	5y2Xq6xcjJb2jVM54GHK3t	07.10.2016	177	0	1745367	75a72702-a5ef-4513-bca5-c5b944903546	US
ugly god	6HEIBHUirx1J0JkUD24szt	Water	58	2086442	15	0.8	0.297	0	-13.1	0.407	0.66	0.000111	0.105	0.209	140.051	139674	4	US39N1699901	3Fdm9TFJQCLmC3AWMuGExi	18.11.2016	135	0	77628	4bafe97c-81d4-4a8e-b54b-7f6e60ea7abe	US
kevin gates	6HMHgBHdLBQ0QYIaOp2gse	I Don't Get Tired (#IDGT) [feat. August Alsina]	169	562822	2	0.492	0.698	1	-5.606	0.171	0.0524	0	0.428	0.275	139.953	209707	4	USAT21404946	1gPhS1zisyXr5dHTYZyiMe	20.02.2015	772	0	979668	0c41b966-12e8-4c9b-87ea-af47798987b6	US
eric church	6hr4weuSidHy2LNMw8UVJ2	Like A Wrecking Ball	126	700147	10	0.691	0.336	0	-10.843	0.0392	0.35	0.000684	0.119	0.632	135.954	198907	4	USUM71317735	2IvkS5MXK0vPGnwyJsrEyV	11.03.2016	387	0	745406	15856215-cc51-4423-879c-9ac955ccb11a	US
matoma	6HTJZ0TQJVMSKkUGzAOe2h	Old Thing Back (feat. Ja Rule and Ralph Tresvant)	182	550890	3	0.805	0.858	0	-3.067	0.105	0.194	0.00000789	0.256	0.52	97.033	321649	4	USAT21500224	4YXycRbyyAE0wozTk7QMEq	17.02.2015	775	0	120234	0cde42f7-751c-4fac-a1d3-627392e5bc82	NO
coldplay	6HwPEeSVENUIxHtS0Omp1O	Everglow	136	726626	1	0.535	0.445	4	-9.155	0.0292	0.456	0.0677	0.112	0.132	146.099	282693	4	GBAYE1500980	4gzpq5DPGxSnKTe4SA8HAU	27.11.2015	492	0	7041455	cc197bad-dc9c-440d-a5b5-d52ba2e14234	GB
twenty one pilots	6i0V12jOa3mr6uu4WYhUBr	Heathens	3	8044196	39	0.732	0.396	4	-9.348	0.0286	0.0841	0.0000358	0.105	0.547	90.024	195920	4	USAT21601930	3YQKmKGau1PzlVlkL1iodx	16.06.2016	290	1	3888097	a6c6897a-7415-4f8d-b5a5-3a5e05f3be67	US
j. cole	6I6NX6tjGsxFAsIfGzY9lJ	Deja Vu	1	12914191	14	0.653	0.409	9	-11.446	0.421	0.361	0.00012	0.189	0.181	174.324	264747	4	QMJMT1601080	6l3HvQ5sa6mXTsMTB19rO5	09.12.2016	114	1	2637958	875203e1-8e58-4b86-8dcb-7190faf411c5	US
fetty wap	6I8IJzUFxy3AJW7y9FFVD9	RGF Island	15	2680642	1	0.746	0.764	0	-5.066	0.0423	0.00116	0.00000819	0.0867	0.503	137.98	173893	4	QMCE31500318	6PXS4YHDkKvl1wkIl4V8DL	16.09.2015	564	0	2023211	e3492ea0-5997-4241-a7bf-2fd7fb1bfad1	US
ariana grande	6i8NvW5I6hISfSc2g4T98S	Leave Me Lonely	141	1070255	1	0.498	0.45	8	-7.452	0.0318	0.611	0.0000218	0.344	0.401	90.569	229680	3	USUM71602109	66CXWjxzNUsdJxJ2JdwvnR	20.05.2016	317	0	5782099	f4fdbb4c-e4b7-47a0-b83b-d91bbfcfa387	US
florida georgia line	6IFPfV8PNSYOmufzQ95hmm	Confession	141	956246	13	0.556	0.873	1	-5.056	0.0348	0.101	0.000131	0.176	0.457	104.986	190640	4	USUM71412663	3b8QkneNDz4JHKKKlLgYZg	17.10.2014	898	0	723043	c16817df-0160-490d-a437-c128cbca9218	US
j. cole	6Ius4TC0L3cN74HT7ENE6e	Wet Dreamz	63	1597423	87	0.504	0.705	6	-8.205	0.364	0.0752	0	0.128	0.564	175.483	239320	4	USQX91402592	6l3HvQ5sa6mXTsMTB19rO5	09.12.2014	845	0	2637958	875203e1-8e58-4b86-8dcb-7190faf411c5	US
lil uzi vert	6j0teRL3WdExzqmy334sh5	Seven Million (feat. Future)	63	1737419	21	0.886	0.629	1	-4.404	0.306	0.051	0.00000766	0.121	0.49	158.002	182491	4	USAT21602381	4O15NlyKLIASxsJ0PrXPfz	10.08.2016	235	0	793890	8837b875-3689-4646-b3fd-d8b53815c7a8	0
tinashe	6JdMhQybpCiM754NZDw2pm	Player	180	726457	4	0.721	0.69	4	-5.93	0.0811	0.0272	0	0.112	0.304	106.042	201247	4	USRC11502504	0NIIxcxNHmOoyBx03SfTCD	02.10.2015	548	0	419894	396a9525-0994-4542-b480-c4587feeb476	0
drake	6jdOi5U5LBzQrc4c1VT983	Hold On, We're Going Home	112	842133	27	0.773	0.404	6	-7.438	0.0949	0.00357	0.0000217	0.0718	0.286	99.999	227880	4	USCM51300762	3TVXtAsR1Inumwj472S9r4	24.09.2013	1000	0	9339050	9fff2f8a-21e6-47de-a2b8-7f449929d43f	CA
jason derulo	6jizk5lOUnfpaZXYMdfeC6	Trumpets	195	521633	1	0.627	0.703	0	-4.884	0.236	0.563	0	0.0962	0.651	81.897	217307	4	USWB11303249	07YZf4WDAMNwqr4jfgOZ8y	10.09.2013	1000	0	2550400	6de0f914-3e60-4418-be3b-42e0feb6eb4d	US
nebu kiniza	6JjEVlMkfHWMeYavkEYzNO	Gassed Up	77	1832481	11	0.798	0.568	5	-9.072	0.135	0.0213	0	0.0586	0.46	148.88	193911	3	TCACN1613658	5lCY3tqdQxbeg5igSlObaT	26.08.2016	219	0	28173	e22391dd-9c76-4f02-88b5-35d699967868	0
panic! at the disco	6jMlxmzDVzsj3w7rEWgZDJ	Victorious	97	939263	1	0.575	0.86	8	-4.539	0.0457	0.0018	0	0.416	0.694	110.003	178541	4	USAT21503385	20JZFwl6HVl6yg8a4H3ZqK	29.09.2015	551	0	2295259	b9472588-93f3-4922-a1a2-74082cdf9ce8	US
g-eazy	6jmTHeoWvBaSrwWttr8Xvu	I Mean It	59	1386039	70	0.712	0.562	10	-6.008	0.129	0.125	0	0.136	0.136	140	236480	4	USRC11400730	02kJSzxNuaWGqwubyUba0Z	13.05.2014	1000	0	1789347	db48610c-6d8f-4d10-90ca-c4d14bb1a8b1	US
san holo	6jq6rcOikCZAmjliAgAmfT	Light	100	1774281	2	0.57	0.763	1	-4.137	0.0573	0.0857	0.00000249	0.0932	0.432	150.088	239853	4	NLRD51630379	0jNDKefhfSbLR9sFvcPLHo	10.02.2017	51	0	119596	23101701-cecf-4c9b-9b4c-d6a249eac118	NL
michael ray	6jRcSR1kOPWJYisvkFfjUV	Kiss You In The Morning	184	546443	1	0.557	0.909	11	-3.405	0.0423	0.00769	0	0.317	0.852	152.13	181400	4	USWB11400383	6ghiFYcwn2Vzl6K50U0UPz	24.11.2014	860	0	25741	5046b0ce-4a6a-4103-8060-98ee8418aa2e	0
future	6jtTO8edsvo3rbJbO7mya5	Maybach	187	746435	1	0.744	0.735	6	-4.004	0.113	0.0324	0	0.487	0.383	142.017	220027	4	USSM11600550	1RyvyyTE3xzB2ZywiAwp0i	13.04.2016	354	0	2423228	48262e82-db9f-4a92-b650-dfef979b73ec	0
justin timberlake	6JV2JOEocMgcZxYSZelKcc	CAN'T STOP THE FEELING! (Original Song from DreamWorks Animation's \TROLLS\)	6	6126246	45	0.667	0.83	0	-5.715	0.0749	0.0123	0	0.191	0.716	113.03	236002	4	USRC11600876	31TPClRtHm23RisEBtV3X7	06.05.2016	331	1	3178193	596ffa74-3d08-44ef-b113-765d43d12738	US
ty dolla $ign	6JvHYmanlC8FdbeiCztcrR	Campaign (feat. Future)	120	1177383	5	0.865	0.718	8	-3.882	0.204	0.0023	0.0000762	0.264	0.457	153.548	237655	4	USAT21602122	7c0XG5cIJTrrAgEC3ULPiq	12.07.2016	264	0	640858	7bd66c18-cb33-49aa-9279-140acedbdb49	US
skrillex	6JyuJFedEvPmdWQW0PkbGJ	Purple Lamborghini (with Rick Ross)	47	2470395	17	0.457	0.899	10	-2.591	0.132	0.0019	0	0.831	0.298	147.268	215510	4	USAT21602007	5he5w2lnU9x7JFhnwcekXX	0	NA	0	4803140	ae002c5d-aac6-490b-a39a-30aa9e2edf2b	US
ayo & teo	6KBOvrddbomdb9dkarvwCl	Rolex	37	3652247	6	0.797	0.88	1	-2.534	0.04	0.0813	0	0.272	0.772	144.925	238379	4	USUYG1126838	27mFvqQj8KpjmdKIqcw1mG	13.01.2017	79	0	38044	eb4d0e06-6a69-4f5e-994c-68bcf08acb23	0
selena gomez	6kBp8w67thoYqTUOQVSGFg	Good For You	6	3501304	37	0.6	0.676	5	-6.447	0.0652	0.154	0	0.0741	0.217	88.928	221560	4	USUM71508454	0C8ZW7ezQVs4URX5aX7Kqx	19.08.2015	592	1	3865356	e4bc69e2-a064-4f93-ada1-f7f209cc1cc3	US
big sean	6Kd4EPrY9A4WBUFy5JaqEc	Moves	51	2583323	6	0.808	0.534	2	-6.123	0.283	0.0417	0	0.136	0.379	75.5	142920	4	USUM71615597	0c173mlxpT3dSFRgMO8XPh	03.02.2017	58	0	1975551	942a9807-9c1a-4a0e-a285-1fde2c5be9d1	0
jason derulo	6kex4EBAj0WHXDKZMEJaaF	Swalla (feat. Nicki Minaj & Ty Dolla $ign)	91	1965770	2	0.696	0.817	1	-3.862	0.109	0.075	0	0.187	0.779	98.064	216409	4	USWB11700237	07YZf4WDAMNwqr4jfgOZ8y	24.02.2017	37	0	2550400	6de0f914-3e60-4418-be3b-42e0feb6eb4d	US
rihanna	6KFaHC9G178beAp7P0Vi5S	Desperado	83	1252477	12	0.526	0.622	3	-5.2	0.0936	0.361	0	0.0986	0.312	188.783	186467	3	QM5FT1600104	5pKCCKE2ajJHZ9KAiaK11H	29.01.2016	429	0	9687394	73e5e69d-3554-40d8-8516-00cb38737a1c	0
grace	6KI1ZpZWYAJLvmVhCJz65G	You Don't Own Me	45	2618340	21	0.332	0.635	7	-5.653	0.0898	0.159	0.00000279	0.0599	0.286	186.249	201493	3	USRC11500344	6y5amJcTjeDgLXIjtQLMst	17.03.2015	747	0	77280	1ec7db1c-2205-4080-8141-440a4dcaaee1	AU
flo rida	6Knv6wdA0luoMUuuoYi2i1	My House	6	5185196	58	0.688	0.702	7	-4.792	0.0499	0.0215	0	0.128	0.731	94.006	192191	4	USAT21500384	0jnsk9HBra6NMjO2oANoPY	17.03.2015	747	1	4213035	4593d49a-7f67-46ba-9ec0-126bd676286f	US
the lumineers	6KprCGVC5o2Ibj2wCtaxEV	Sleep On The Floor	142	964150	1	0.391	0.442	0	-8.076	0.0347	0.298	0	0.13	0.279	142.56	211851	4	USDMG1673801	16oZKvXb6WkQlVAjwo2Wbg	08.04.2016	359	0	1398823	bfcb6630-9b31-4e63-b11f-7b0363be72b5	0
sam feldt	6ksRossV4vKsXntCCZbhaM	Show Me Love	185	545776	1	0.568	0.619	0	-4.987	0.035	0.536	0.00000179	0.0667	0.212	114.916	181867	4	NLZ541500291	20gsENnposVs2I4rQ5kvrf	18.05.2015	685	0	95197	46a6ca47-43b3-4ac4-82ee-189cc5ad549b	0
sia	6kwAbEjseqBob48jCus7Sz	Elastic Heart	36	1663335	22	0.421	0.791	9	-4.998	0.0496	0.0117	0.0000148	0.146	0.51	130.075	257200	4	USRC11400976	5WUlDfRSoLAfcVSX1WnrxN	04.07.2014	1000	0	3462835	2f548675-008d-4332-876c-108b0c7ab9c5	AU
the weeknd	6L778PA16SuyYvFhqnMndY	Starboy - Kygo Remix	200	883035	1	0.751	0.623	9	-7.215	0.0939	0.209	0	0.168	0.399	93.01	244720	4	USUG11601353	1Xyo4u8uXC1ZmMpatF05PJ	11.11.2016	142	0	5418988	c8b03190-306c-4120-bb0b-6f2ebfc06ea9	CA
major lazer	6lDo13SSgTv0WbyUQKgnjk	Light It Up (feat. Nyla & Fuse ODG) - Remix	22	3611019	45	0.736	0.879	9	-3.782	0.0696	0.0369	0.000736	0.233	0.765	107.976	166138	4	QMUY41500182	738wLrAtLtCtFOLvQBXOXp	06.11.2015	513	0	1714884	75be165a-ad83-4d12-bd28-f589a15c479f	0
tayler buono	6lDx96uizO7bKiytk0t6KU	Technically Single	103	1442867	5	0.772	0.658	2	-4.657	0.0524	0.191	0.00000486	0.0851	0.237	139.908	199120	4	QMXWB1600017	5doPfvddXXjtQIJu9rQEz5	17.01.2017	75	0	6659	1ffe0463-0e04-46bd-83aa-4dd4e65210f0	0
chris brown	6leAChk6IybpzY4RJXmApg	Anyway	197	703058	1	0.469	0.664	7	-7.16	0.121	0.0566	0.00000158	0.482	0.267	124.746	211413	4	USRC11502943	7bXgB6jMjp9ATFy66eO08Z	11.12.2015	478	0	4077241	c234fa42-e6a6-443e-937e-2f4b073538a3	US
bring me the horizon	6lFUdRItQEsEuD7dSINL47	Follow You	198	568904	1	0.54	0.661	3	-5.534	0.0381	0.0765	0	0.125	0.509	90.012	231107	4	GBARL1500772	1Ffb6ejR6Fe5IamqA5oRUF	11.09.2015	569	0	1311542	074e3847-f67f-49f9-81f1-8c8cea147e8e	GB
wiz khalifa	6LTsvaebP6V9tJFvZxqi5M	Pull Up (feat. Lil Uzi Vert)	134	1098926	14	0.852	0.764	8	-4.283	0.0631	0.0178	0	0.336	0.277	132.981	207391	4	USAT21601765	137W8MRPWKqSmrBGDBFSop	25.05.2016	312	0	4212279	f5dfa020-ad69-41cd-b3d4-fd7af0414e94	0
zayn	6lvsJDZ7336YmpBzcNGhbe	fOoL fOr YoU	107	1139814	1	0.52	0.513	7	-7.208	0.0256	0.281	0	0.0976	0.182	77.903	202213	4	USRC11600394	5ZsFI1h6hIdQRw2ti0hz81	25.03.2016	373	0	1423981	985f7e6f-0a7e-4de7-b9ec-a5dac63cb2f7	GB
zayn	6LWS6iYUZKYHNl2VwNytpo	rEaR vIeW	127	1008217	1	0.719	0.614	9	-5.354	0.0327	0.611	0.000014	0.108	0.706	95.988	201293	4	USRC11600391	5ZsFI1h6hIdQRw2ti0hz81	25.03.2016	373	0	1423981	985f7e6f-0a7e-4de7-b9ec-a5dac63cb2f7	GB
post malone	6M0IsaUX4GNyto4niSegfI	No Option	154	1311570	1	0.654	0.717	2	-5.081	0.0655	0.085	0	0.25	0.472	84.024	179827	4	USUM71614471	246dkjvS1zLTtiykXe5h60	09.12.2016	114	0	629615	b1e26560-60e5-4236-bbdb-9aa5a8d5ee19	0
dillon francis	6m3ZWIXhjoV76syT1j2oE9	Coming Over (feat. James Hersey)	65	1038789	7	0.631	0.661	5	-5.5	0.0999	0.227	0.00000143	0.166	0.707	174.031	178333	4	USSM11505217	5R3Hr2cnCCjt220Jmt2xLf	14.08.2015	597	0	353820	1c294418-722f-45a3-a24d-910f9b6f1502	US
chance the rapper	6m9qPYXmhge2QhBLfFKnVF	Same Drugs	65	2221271	7	0.461	0.293	6	-9.52	0.0555	0.947	0.00000995	0.0936	0.515	180.297	257775	4	TCACO1667432	1anyVhU62p31KFi8MEzkbf	27.05.2016	310	0	1322278	373a4c98-a46b-48e4-86ec-f6ca65b4f438	0
rae sremmurd	6mapJIPnQ23RTAevUoE0DL	Swang	22	4474995	16	0.678	0.317	8	-9.427	0.0583	0.215	0.0000431	0.101	0.157	140.009	208120	4	USUM71603303	7iZtZyCzp3LItcw1wtPI3D	12.08.2016	233	0	1401951	c78c3026-426b-4580-ab23-08490bb8b515	US
aulii cravalho	6mb6lVLNrcUgLnEN8QnDJd	How Far I'll Go	147	1373863	9	0.576	0.319	4	-10.934	0.0518	0.603	0	0.173	0.114	83.632	163387	4	USWD11677855	5mnS9jJdKQQcRSqFu5YPVe	02.12.2016	121	0	8948	715d6b2d-9b1f-4615-8e7c-71cf5e9bcde3	0
miike snow	6MDijuuArPJv1vbp7K1x3f	Genghis Khan	158	839650	1	0.688	0.847	10	-3.238	0.0508	0.04	0.00000281	0.598	0.441	93.979	212147	4	USAT21503728	4l1cKWYW591xnwEGxpUg3J	04.12.2015	485	0	384033	753a1564-aaef-4d39-bc68-4a8d5e328cf7	SE
selena gomez	6mEFvpqnzElavdz3gfP2XT	Survivors	174	640183	1	0.453	0.861	10	-5.286	0.0688	0.02	0.00349	0.0662	0.215	110.023	221853	4	USUM71513593	0C8ZW7ezQVs4URX5aX7Kqx	09.10.2015	541	0	3865356	e4bc69e2-a064-4f93-ada1-f7f209cc1cc3	US
one direction	6N5xh0tYYLTQRiCCaNbAUt	Infinity	56	1948388	3	0.537	0.705	4	-6.073	0.0337	0.0687	0	0.0842	0.295	131.965	249480	4	GBHMU1500105	4AK6F7OLvEQ5QYCBNiQWHq	22.09.2015	558	0	6272896	1a425bbd-cca4-4b2c-aeb7-71cb176c828a	GB
wiz khalifa	6nDTfEYwiP9TPr7fIT7tDg	Lit (feat. Ty Dolla $ign)	163	821587	1	0.617	0.629	1	-6.046	0.177	0.207	0.00000503	0.174	0.268	113.052	381611	4	USAT21600260	137W8MRPWKqSmrBGDBFSop	05.02.2016	422	0	4212279	f5dfa020-ad69-41cd-b3d4-fd7af0414e94	0
coldplay	6nek1Nin9q48AVZcWs9e9D	Paradise	183	760204	1	0.449	0.585	5	-6.762	0.0268	0.0522	0.0000849	0.0833	0.204	139.627	278719	4	GBAYE1101143	4gzpq5DPGxSnKTe4SA8HAU	19.10.2011	1000	0	7041459	cc197bad-dc9c-440d-a5b5-d52ba2e14234	GB
frank ocean	6Nle9hKrkL1wQpwNfEkxjh	Chanel	48	3129851	1	0.776	0.503	0	-5.732	0.237	0.874	0	0.112	0.478	110.134	210285	4	QZ5C81600019	2h93pZq0e7k5yf4dywlkpM	0	NA	0	1975374	e520459c-dff4-491d-a6e4-c97be35e0044	0
drake	6NMNgWgEAzde5M8U3lc6FN	Fake Love	1	9047529	20	0.924	0.543	9	-7.474	0.298	0.182	0	0.103	0.726	133.907	207813	4	USCM51600333	3TVXtAsR1Inumwj472S9r4	03.03.2017	30	1	9339068	9fff2f8a-21e6-47de-a2b8-7f449929d43f	CA
drake	6nmz4imkDcmtwMjocAzFSx	Hotline Bling	1	9430345	27	0.896	0.623	2	-8.008	0.0571	0.00257	0.000258	0.039	0.564	134.962	267024	4	USCM51500238	3TVXtAsR1Inumwj472S9r4	06.05.2016	331	1	9339068	9fff2f8a-21e6-47de-a2b8-7f449929d43f	CA
wiz khalifa	6npgCQF16idiBPWfcxpOdT	Celebrate (feat. Rico Love)	182	760467	1	0.794	0.675	6	-6.422	0.167	0.0985	0	0.1	0.522	125.001	189361	4	USAT21600252	137W8MRPWKqSmrBGDBFSop	05.02.2016	422	0	4212288	f5dfa020-ad69-41cd-b3d4-fd7af0414e94	0
avicii	6nsLzJfvp5OLd4mgqUJkpq	Waiting For Love	95	950034	6	0.577	0.741	6	-3.83	0.0501	0.298	0	0.142	0.586	128.081	230613	4	CHB701400134	1vCWHaC5f2uS3yhpwWbIA6	02.10.2015	548	0	5538985	c85cfd6b-b1e9-4a50-bd55-eb725f04f7d5	SE
luke bryan	6nUKELHbV6Tdj5OuQbksKH	Huntin', Fishin' And Lovin' Every Day	153	948310	12	0.512	0.809	0	-4.237	0.0335	0.141	0.0000231	0.13	0.433	154.156	278640	4	USUM71508382	0BvkDsjIUla7X0k6CSWh1I	31.07.2015	611	0	1506896	aab35942-f176-4f77-bbf9-1d6aa98ccf3f	US
john legend	6nxQdXa1uAL0rY72wPZu89	Love Me Now	36	2910296	14	0.488	0.762	8	-3.842	0.0865	0.591	0	0.0763	0.717	123.889	210293	4	USSM11606983	5y2Xq6xcjJb2jVM54GHK3t	07.10.2016	177	0	1745367	75a72702-a5ef-4513-bca5-c5b944903546	US
the chainsmokers	6O6M7pJLABmfBRoGZMu76Y	Roses	196	1162173	1	0.716	0.806	4	-7.602	0.0466	0.0361	0.00413	0.244	0.356	100.033	225800	4	USQX91500801	69GGBxA162lTqCwzJG5jLp	23.10.2015	527	0	2287191	91a81925-92f9-4fc9-b897-93cf01226282	US
