week,region,streams
2020-03-01,sg,18785971
2020-03-01,sk,3655314
2020-03-01,sv,7075735
2020-03-01,th,20796067
2020-03-01,tr,73025150
2020-03-01,tw,16762090
2020-03-01,us,666605186
2020-03-01,uy,5761922
2020-03-01,vn,8093213
2020-03-01,za,4458521
2020-03-08,ar,79864736
2020-03-08,at,11485139
2020-03-08,au,85431768
2020-03-08,be,18897986
2020-03-08,bg,753164
2020-03-08,bo,6731371
2020-03-08,br,243241195
2020-03-08,ca,87212201
2020-03-08,ch,15108514
2020-03-08,cl,106858391
2020-03-08,co,31651303
2020-03-08,cr,12239207
2020-03-08,cz,7923886
2020-03-08,de,178734000
2020-03-08,dk,23700800
2020-03-08,do,6711402
2020-03-08,ec,15397224
2020-03-08,ee,804481
2020-03-08,es,116290574
2020-03-08,fi,17737054
2020-03-08,fr,139805765
2020-03-08,gb,139139041
2020-03-08,global,1941462256
2020-03-08,gr,6579101
2020-03-08,gt,12944289
2020-03-08,hk,6353388
2020-03-08,hn,5143909
2020-03-08,hu,5934787
2020-03-08,id,97741828
2020-03-08,ie,16706950
2020-03-08,il,6399115
2020-03-08,in,53542345
2020-03-08,is,1813209
2020-03-08,it,98292041
2020-03-08,jp,48228828
2020-03-08,lt,1246968
2020-03-08,lv,1136209
2020-03-08,mx,273841597
2020-03-08,my,19980671
2020-03-08,ni,2028566
2020-03-08,nl,74333436
2020-03-08,no,30610567
2020-03-08,nz,17702403
2020-03-08,pa,6196678
2020-03-08,pe,41214124
2020-03-08,ph,85273278
2020-03-08,pl,43424092
2020-03-08,pt,13028638
2020-03-08,py,10786620
2020-03-08,ro,4581637
2020-03-08,se,63165796
2020-03-08,sg,18302739
2020-03-08,sk,3862432
2020-03-08,sv,6326553
2020-03-08,th,19972662
2020-03-08,tr,71334745
2020-03-08,tw,16352898
2020-03-08,us,647289071
2020-03-08,uy,5415361
2020-03-08,vn,8009094
2020-03-08,za,4166217
2020-03-15,ar,71555991
2020-03-15,at,11123890
2020-03-15,au,88050616
2020-03-15,be,19249747
2020-03-15,bg,663345
2020-03-15,bo,5756759
2020-03-15,br,210708130
2020-03-15,ca,79110365
2020-03-15,ch,14061459
2020-03-15,cl,83216306
2020-03-15,co,28928727
2020-03-15,cr,10899814
2020-03-15,cz,7628020
2020-03-15,de,172611945
2020-03-15,dk,24137948
2020-03-15,do,5480315
2020-03-15,ec,12739266
2020-03-15,ee,839642
2020-03-15,es,117507306
2020-03-15,fi,17790664
2020-03-15,fr,111583652
2020-03-15,gb,132251377
2020-03-15,global,1811356968
2020-03-15,gr,6713213
2020-03-15,gt,11228420
2020-03-15,hk,6170490
2020-03-15,hn,4444387
2020-03-15,hu,5782824
2020-03-15,id,100220284
2020-03-15,ie,17449756
2020-03-15,il,5717797
2020-03-15,in,53650462
2020-03-15,is,1678459
2020-03-15,it,95211677
2020-03-15,jp,49629408
2020-03-15,lt,1158760
2020-03-15,lv,1075903
2020-03-15,mx,255584223
2020-03-15,my,18138877
2020-03-15,ni,1777096
2020-03-15,nl,74142672
2020-03-15,no,30637630
2020-03-15,nz,17023987
2020-03-15,pa,5489378
2020-03-15,pe,30212287
2020-03-15,ph,71280889
2020-03-15,pl,40288635
2020-03-15,pt,13470193
2020-03-15,py,9511939
2020-03-15,ro,4552615
2020-03-15,se,56869946
2020-03-15,sg,17648765
2020-03-15,sk,3650283
2020-03-15,sv,5614149
2020-03-15,th,19027975
2020-03-15,tr,63178311
2020-03-15,tw,16164522
2020-03-15,us,568062490
2020-03-15,uy,4873991
2020-03-15,vn,7851916
2020-03-15,za,4398140
2020-03-22,ar,69003648
2020-03-22,at,11000026
2020-03-22,au,86877740
2020-03-22,be,19412671
2020-03-22,bg,809545
2020-03-22,bo,5088709
2020-03-22,br,214992622
2020-03-22,ca,78576467
2020-03-22,ch,14333763
2020-03-22,cl,73736465
2020-03-22,co,27620756
2020-03-22,cr,10442082
2020-03-22,cz,8036207
2020-03-22,de,171288755
2020-03-22,dk,24385274
2020-03-22,do,4945495
2020-03-22,ec,12073200
2020-03-22,ee,849838
2020-03-22,es,118476187
2020-03-22,fi,17605104
2020-03-22,fr,103974158
2020-03-22,gb,138196431
2020-03-22,global,1817055605
2020-03-22,gr,6429072
2020-03-22,gt,11202956
2020-03-22,hk,6097310
2020-03-22,hn,4196678
2020-03-22,hu,5998711
2020-03-22,id,92198290
2020-03-22,ie,17484319
2020-03-22,il,5648983
2020-03-22,in,49558589
2020-03-22,is,1719533
2020-03-22,it,94411843
2020-03-22,jp,48658297
2020-03-22,lt,1258452
2020-03-22,lv,1252097
2020-03-22,mx,250111314
2020-03-22,my,16913590
2020-03-22,ni,1736341
2020-03-22,nl,80091417
2020-03-22,no,31453689
2020-03-22,nz,15983352
2020-03-22,pa,4844996
2020-03-22,pe,30530172
2020-03-22,ph,67231641
2020-03-22,pl,39281698
2020-03-22,pt,13725905
2020-03-22,py,8812203
2020-03-22,ro,4547235
2020-03-22,se,56613893
2020-03-22,sg,16823362
2020-03-22,sk,3661219
2020-03-22,sv,5192376
2020-03-22,th,18581435
2020-03-22,tr,59402643
2020-03-22,tw,16172363
2020-03-22,us,545182341
2020-03-22,uy,4939705
2020-03-22,vn,7582393
2020-03-22,za,4198716
2020-03-29,ar,67312768
2020-03-29,at,10695164
2020-03-29,au,84469472
2020-03-29,be,18547808
2020-03-29,bg,665491
2020-03-29,bo,4802353
2020-03-29,br,218333986
2020-03-29,ca,75338338
2020-03-29,ch,14099741
2020-03-29,cl,71113878
2020-03-29,co,25884066
2020-03-29,cr,9794655
2020-03-29,cz,7984105
2020-03-29,de,169314699
2020-03-29,dk,23591002
2020-03-29,do,4758016
2020-03-29,ec,11397727
2020-03-29,ee,681230
2020-03-29,es,111800503
2020-03-29,fi,17018469
2020-03-29,fr,99215172
2020-03-29,gb,131487186
2020-03-29,global,1745514194
2020-03-29,gr,6456132
2020-03-29,gt,10796181
2020-03-29,hk,6207217
2020-03-29,hn,3846843
2020-03-29,hu,5940435
2020-03-29,id,91440865
2020-03-29,ie,16965218
2020-03-29,il,5821696
2020-03-29,in,52702491
2020-03-29,is,1579561
2020-03-29,it,91038527
2020-03-29,jp,47720368
2020-03-29,lt,1198494
2020-03-29,lv,1066280
2020-03-29,mx,231478405
2020-03-29,my,16609403
2020-03-29,ni,1648981
2020-03-29,nl,84654217
2020-03-29,no,31733599
2020-03-29,nz,15929392
2020-03-29,pa,4611528
2020-03-29,pe,28796371
2020-03-29,ph,66750419
2020-03-29,pl,46562484
2020-03-29,pt,12268397
2020-03-29,py,8913101
2020-03-29,ro,4282118
2020-03-29,se,56993066
2020-03-29,sg,16316006
2020-03-29,sk,3524333
2020-03-29,sv,4940384
2020-03-29,th,18763082
2020-03-29,tr,58477781
2020-03-29,tw,15910683
2020-03-29,us,521198538
2020-03-29,uy,4830415
2020-03-29,vn,7346374
2020-03-29,za,4275960
2020-04-05,ar,66851875
2020-04-05,at,10832377
2020-04-05,au,82941321
2020-04-05,be,20418628
2020-04-05,bg,746396
2020-04-05,bo,4623038
2020-04-05,br,204102570
2020-04-05,ca,75718817
2020-04-05,ch,14611934
2020-04-05,cl,67370846
2020-04-05,co,24163294
2020-04-05,cr,9035910
2020-04-05,cz,8307073
2020-04-05,de,179257918
2020-04-05,dk,23383177
2020-04-05,do,4615347
2020-04-05,ec,11245745
2020-04-05,ee,789329
2020-04-05,es,110627116
2020-04-05,fi,17921377
2020-04-05,fr,101016900
2020-04-05,gb,141214568
2020-04-05,global,1722383333
2020-04-05,gr,6632761
2020-04-05,gt,9991315
2020-04-05,hk,5913795
2020-04-05,hn,3745586
2020-04-05,hu,5911623
2020-04-05,id,91729844
2020-04-05,ie,17895695
2020-04-05,il,5572754
2020-04-05,in,54720759
2020-04-05,is,1470088
2020-04-05,it,95844814
2020-04-05,jp,47479843
2020-04-05,lt,1224557
2020-04-05,lv,1108125
2020-04-05,mx,209706627
2020-04-05,my,16150327
2020-04-05,ni,1555433
2020-04-05,nl,86086897
2020-04-05,no,30835187
2020-04-05,nz,15256571
2020-04-05,pa,4454784
2020-04-05,pe,28171779
2020-04-05,ph,63302314
2020-04-05,pl,45619894
2020-04-05,pt,12338508
2020-04-05,py,7854262
2020-04-05,ro,4284937
2020-04-05,se,58005108
2020-04-05,sg,14514944
2020-04-05,sk,3532249
2020-04-05,sv,4686684
2020-04-05,th,18635268
2020-04-05,tr,57322978
2020-04-05,tw,15764876
2020-04-05,us,509797381
2020-04-05,uy,4837314
2020-04-05,vn,7618496
2020-04-05,za,4168773
2020-04-12,ar,68771306
2020-04-12,at,10767502
2020-04-12,au,81445028
2020-04-12,be,18029774
2020-04-12,bg,738308
2020-04-12,bo,4617358
2020-04-12,br,197409714
2020-04-12,ca,73809517
2020-04-12,ch,14342084
2020-04-12,cl,68192541
2020-04-12,co,24805894
2020-04-12,cr,9413549
2020-04-12,cz,8181738
2020-04-12,de,170883551
2020-04-12,dk,23201452
2020-04-12,do,4849110
2020-04-12,ec,11452110
2020-04-12,ee,835900
2020-04-12,es,108593574
2020-04-12,fi,17204567
2020-04-12,fr,93869649
2020-04-12,gb,127822620
2020-04-12,global,1687869625
2020-04-12,gr,6284626
2020-04-12,gt,10435934
2020-04-12,hk,6158000
2020-04-12,hn,3884286
2020-04-12,hu,5599466
2020-04-12,id,87682527
2020-04-12,ie,16615075
2020-04-12,il,5519750
2020-04-12,in,54506198
2020-04-12,is,1547290
2020-04-12,it,90919588
2020-04-12,jp,47878290
2020-04-12,lt,1091503
2020-04-12,lv,1043194
2020-04-12,mx,209734716
2020-04-12,my,15896992
2020-04-12,ni,1457396
2020-04-12,nl,75902475
2020-04-12,no,30236886
2020-04-12,nz,14096425
2020-04-12,pa,4699530
2020-04-12,pe,30008721
2020-04-12,ph,65058195
2020-04-12,pl,38355020
2020-04-12,pt,12376583
2020-04-12,py,8636233
2020-04-12,ro,4202501
2020-04-12,se,54400674
2020-04-12,sg,14090016
2020-04-12,sk,3517305
2020-04-12,sv,4916272
2020-04-12,th,18404856
2020-04-12,tr,59175695
2020-04-12,tw,15837895
2020-04-12,us,505194273
2020-04-12,uy,4935046
2020-04-12,vn,7393725
2020-04-12,za,4161277
2020-04-19,ar,67733855
2020-04-19,at,11044092
2020-04-19,au,81518179
2020-04-19,be,18284268
2020-04-19,bg,552490
2020-04-19,bo,4686105
2020-04-19,br,198940418
2020-04-19,ca,73095266
2020-04-19,ch,14437253
2020-04-19,cl,66635272
2020-04-19,co,24962913
2020-04-19,cr,9515074
2020-04-19,cz,8694031
2020-04-19,de,178484591
2020-04-19,dk,24786011
2020-04-19,do,4697274
2020-04-19,ec,11270229
2020-04-19,ee,909127
2020-04-19,es,108231013
2020-04-19,fi,17224739
2020-04-19,fr,90580305
2020-04-19,gb,137344331
2020-04-19,global,1699242022
2020-04-19,gr,6184936
2020-04-19,gt,10502972
2020-04-19,hk,6035942
2020-04-19,hn,3865581
2020-04-19,hu,5735903
2020-04-19,id,79691012
2020-04-19,ie,17047745
2020-04-19,il,5522697
2020-04-19,in,52516760
2020-04-19,is,1743653
2020-04-19,it,89528902
2020-04-19,jp,48945070
2020-04-19,lt,1240123
2020-04-19,lv,1105589
2020-04-19,mx,212629729
2020-04-19,my,14824257
2020-04-19,ni,1502234
2020-04-19,nl,73236726
2020-04-19,no,33263434
2020-04-19,nz,14559035
2020-04-19,pa,4517181
2020-04-19,pe,28959085
2020-04-19,ph,62654887
2020-04-19,pl,38976684
2020-04-19,pt,12387364
2020-04-19,py,9571795
2020-04-19,ro,4109572
2020-04-19,se,54567926
2020-04-19,sg,13132082
2020-04-19,sk,3509163
2020-04-19,sv,4899519
2020-04-19,th,18015707
2020-04-19,tr,54714530
2020-04-19,tw,15597752
2020-04-19,us,506445385
2020-04-19,uy,5015081
2020-04-19,vn,7078390
2020-04-19,za,7655951
2020-04-26,ar,64804185
2020-04-26,at,11458096
2020-04-26,au,81050187
2020-04-26,be,17678605
2020-04-26,bg,805110
2020-04-26,bo,4562291
2020-04-26,br,201330958
2020-04-26,ca,77232718
2020-04-26,ch,14669234
2020-04-26,cl,65058510
2020-04-26,co,24384077
2020-04-26,cr,9309819
2020-04-26,cz,8952863
2020-04-26,de,178136840
2020-04-26,dk,24865940
2020-04-26,do,4642777
2020-04-26,ec,10983796
2020-04-26,ee,868319
2020-04-26,es,111188803
2020-04-26,fi,17695007
2020-04-26,fr,85353753
2020-04-26,gb,129585683
2020-04-26,global,1739823161
2020-04-26,gr,6397338
2020-04-26,gt,10403620
2020-04-26,hk,5909374
2020-04-26,hn,3739031
2020-04-26,hu,5772658
2020-04-26,id,74577912
2020-04-26,ie,16259237
2020-04-26,il,5769690
2020-04-26,in,49325107
2020-04-26,is,1777187
2020-04-26,it,90418165
2020-04-26,jp,50253544
2020-04-26,lt,1273328
2020-04-26,lv,1081819
2020-04-26,mx,205714492
2020-04-26,my,13996318
2020-04-26,ni,1483055
2020-04-26,nl,70490949
2020-04-26,no,32014663
2020-04-26,nz,15117114
2020-04-26,pa,4365523
2020-04-26,pe,27948460
2020-04-26,ph,61390106
2020-04-26,pl,37684650
2020-04-26,pt,12492492
2020-04-26,py,9633322
2020-04-26,ro,4397797
2020-04-26,se,52955805
2020-04-26,sg,12476440
2020-04-26,sk,3518773
2020-04-26,sv,4808181
2020-04-26,th,18607428
2020-04-26,tr,55681332
2020-04-26,tw,15576883
2020-04-26,us,547475623
2020-04-26,uy,4776870
2020-04-26,vn,7141755
2020-04-26,za,4183067
2020-05-03,ar,63509012
2020-05-03,at,11557207
2020-05-03,au,80462601
2020-05-03,be,17875861
2020-05-03,bg,677681
2020-05-03,bo,4449382
2020-05-03,br,191557510
2020-05-03,ca,76144183
2020-05-03,ch,14866951
2020-05-03,cl,64510585
2020-05-03,co,24182624
2020-05-03,cr,9284849
2020-05-03,cz,8500022
2020-05-03,de,183623879
2020-05-03,dk,25290386
2020-05-03,do,4586698
2020-05-03,ec,10872431
2020-05-03,ee,900173
2020-05-03,es,116540752
2020-05-03,fi,16728753
2020-05-03,fr,86276452
2020-05-03,gb,133948342
2020-05-03,global,1706920602
2020-05-03,gr,6588670
2020-05-03,gt,10346876
2020-05-03,hk,6275025
2020-05-03,hn,3667734
2020-05-03,hu,5746548
2020-05-03,id,76009121
2020-05-03,ie,17040357
2020-05-03,il,6108136
2020-05-03,in,47844373
2020-05-03,is,1651425
2020-05-03,it,99363101
2020-05-03,jp,48703722
2020-05-03,lt,1277645
2020-05-03,lv,1044338
2020-05-03,mx,203433025
2020-05-03,my,14821606
2020-05-03,ni,1413391
2020-05-03,nl,71012790
2020-05-03,no,32393600
2020-05-03,nz,14765704
2020-05-03,pa,4314018
2020-05-03,pe,27771872
2020-05-03,ph,62331588
2020-05-03,pl,37701805
2020-05-03,pt,12573680
2020-05-03,py,8983012
2020-05-03,ro,4232047
2020-05-03,se,52797787
2020-05-03,sg,12457767
2020-05-03,sk,4418445
2020-05-03,sv,4609896
2020-05-03,th,19319129
2020-05-03,tr,55935281
2020-05-03,tw,16088772
2020-05-03,us,531973175
2020-05-03,uy,4667198
2020-05-03,vn,7218426
2020-05-03,za,4484232
2020-05-10,ar,67943649
2020-05-10,at,11290500
2020-05-10,au,81042669
2020-05-10,be,17331119
2020-05-10,bg,815277
2020-05-10,bo,4852561
2020-05-10,br,197595775
2020-05-10,ca,74550620
2020-05-10,ch,14533645
2020-05-10,cl,72890762
2020-05-10,co,26502608
2020-05-10,cr,10145874
2020-05-10,cz,8538891
2020-05-10,de,181407811
2020-05-10,dk,25373932
2020-05-10,do,5839017
2020-05-10,ec,11848014
2020-05-10,ee,847412
2020-05-10,es,123286335
2020-05-10,fi,16876768
2020-05-10,fr,94299385
2020-05-10,gb,121423533
2020-05-10,global,1731688577
2020-05-10,gr,6620218
2020-05-10,gt,10513989
2020-05-10,hk,6971896
2020-05-10,hn,4251483
2020-05-10,hu,5881762
2020-05-10,id,77361958
2020-05-10,ie,15663685
2020-05-10,il,6482929
2020-05-10,in,46581087
2020-05-10,is,1681034
2020-05-10,it,95041621
2020-05-10,jp,50538918
2020-05-10,lt,1257979
2020-05-10,lv,1045991
2020-05-10,mx,215696588
2020-05-10,my,15837074
2020-05-10,ni,1597969
2020-05-10,nl,68171924
2020-05-10,no,32305015
2020-05-10,nz,15365040
2020-05-10,pa,4965304
2020-05-10,pe,29219262
2020-05-10,ph,61628780
2020-05-10,pl,37355616
2020-05-10,pt,12184237
2020-05-10,py,9909291
2020-05-10,ro,4326191
2020-05-10,se,53669537
2020-05-10,sg,12595781
2020-05-10,sk,3887773
2020-05-10,sv,5126716
2020-05-10,th,19827477
2020-05-10,tr,57598557
2020-05-10,tw,16506141
2020-05-10,us,530983715
2020-05-10,uy,4989428
2020-05-10,vn,6826866
2020-05-10,za,4349397
2020-05-17,ar,67922164
2020-05-17,at,11420307
2020-05-17,au,80524615
2020-05-17,be,18800814
2020-05-17,bg,885575
2020-05-17,bo,4623810
2020-05-17,br,203255928
2020-05-17,ca,77047697
2020-05-17,ch,15289586
2020-05-17,cl,62686482
2020-05-17,co,24772468
2020-05-17,cr,9436391
2020-05-17,cz,8970495
2020-05-17,de,186091784
2020-05-17,dk,26396342
2020-05-17,do,5218717
2020-05-17,ec,11317343
2020-05-17,ee,729053
2020-05-17,es,125386598
2020-05-17,fi,17886298
2020-05-17,fr,99561654
2020-05-17,gb,134097306
2020-05-17,global,1712689724
2020-05-17,gr,8505508
2020-05-17,gt,9861924
2020-05-17,hk,9620483
2020-05-17,hn,3677279
2020-05-17,hu,6010377
2020-05-17,id,74512843
2020-05-17,ie,16027155
2020-05-17,il,6510253
2020-05-17,in,47119740
2020-05-17,is,1709229
2020-05-17,it,105003149
2020-05-17,jp,52091492
2020-05-17,lt,1354811
2020-05-17,lv,1138004
2020-05-17,mx,201746034
2020-05-17,my,17609818
2020-05-17,ni,1262951
2020-05-17,nl,70641135
2020-05-17,no,33346356
2020-05-17,nz,15544254
2020-05-17,pa,4841911
2020-05-17,pe,28028683
2020-05-17,ph,65234296
2020-05-17,pl,37497161
2020-05-17,pt,12748561
2020-05-17,py,9849720
2020-05-17,ro,4474856
2020-05-17,se,54971848
2020-05-17,sg,12626992
2020-05-17,sk,3590965
2020-05-17,sv,4490768
2020-05-17,th,20184652
2020-05-17,tr,55705691
2020-05-17,tw,16621203
2020-05-17,us,524220737
2020-05-17,uy,4968986
2020-05-17,vn,7215131
2020-05-17,za,4424599
2020-05-24,ar,67515452
2020-05-24,at,11594740
2020-05-24,au,80655992
2020-05-24,be,18329371
2020-05-24,bg,862405
2020-05-24,bo,4613386
2020-05-24,br,208654199
2020-05-24,ca,76974924
2020-05-24,ch,15575096
2020-05-24,cl,65512314
2020-05-24,co,24681238
2020-05-24,cr,9377003
2020-05-24,cz,8638407
2020-05-24,de,195966466
2020-05-24,dk,26892770
2020-05-24,do,5487430
2020-05-24,ec,11407095
2020-05-24,ee,979279
2020-05-24,es,128171283
2020-05-24,fi,18795318
2020-05-24,fr,105123649
2020-05-24,gb,146370381
2020-05-24,global,1739426080
2020-05-24,gr,9852785
2020-05-24,gt,9724967
2020-05-24,hk,6914544
2020-05-24,hn,3628626
2020-05-24,hu,6034205
2020-05-24,id,72261917
2020-05-24,ie,18668200
2020-05-24,il,6618037
2020-05-24,in,48218872
2020-05-24,is,1612335
2020-05-24,it,108928286
2020-05-24,jp,53762083
2020-05-24,lt,1386610
2020-05-24,lu,86195
2020-05-24,lv,1113669
2020-05-24,mx,198824711
2020-05-24,my,14260096
2020-05-24,ni,1188425
2020-05-24,nl,72139312
2020-05-24,no,34343018
2020-05-24,nz,15853509
2020-05-24,pa,4893010
2020-05-24,pe,28481418
2020-05-24,ph,66698420
2020-05-24,pl,37524323
2020-05-24,pt,12756241
2020-05-24,py,10364851
2020-05-24,ro,4800215
2020-05-24,se,59703269
2020-05-24,sg,12329829
2020-05-24,sk,3548611
2020-05-24,sv,4559215
2020-05-24,th,20295538
2020-05-24,tr,55219319
2020-05-24,tw,16839578
2020-05-24,us,516982755
2020-05-24,uy,4973154
2020-05-24,vn,7741425
2020-05-24,za,4280571
2020-05-31,ar,64555479
2020-05-31,at,12031735
2020-05-31,au,79571461
2020-05-31,be,17697132
2020-05-31,bg,819352
2020-05-31,bo,4626879
2020-05-31,br,204978451
2020-05-31,ca,73578977
2020-05-31,ch,15280123
2020-05-31,cl,61408746
2020-05-31,co,24054949
2020-05-31,cr,8870874
2020-05-31,cz,8547662
2020-05-31,de,200342494
2020-05-31,dk,25592794
2020-05-31,do,5281735
2020-05-31,ec,11178296
2020-05-31,ee,943769
2020-05-31,es,125218954
2020-05-31,fi,18149060
2020-05-31,fr,104901643
2020-05-31,gb,128652476
2020-05-31,global,1665371754
2020-05-31,gr,7636173
2020-05-31,gt,9055809
2020-05-31,hk,6608363
2020-05-31,hn,3364717
2020-05-31,hu,5843805
2020-05-31,id,79757065
2020-05-31,ie,16563551
2020-05-31,il,6856442
2020-05-31,in,48856216
2020-05-31,is,1859001
2020-05-31,it,117085422
2020-05-31,jp,54655577
2020-05-31,lt,1376861
2020-05-31,lv,1038180
2020-05-31,mx,193816346
2020-05-31,my,15221950
2020-05-31,ni,991519
2020-05-31,nl,69954882
2020-05-31,no,33316510
2020-05-31,nz,15236082
2020-05-31,pa,4713645
2020-05-31,pe,27507272
2020-05-31,ph,69193706
2020-05-31,pl,37879542
2020-05-31,pt,12396004
2020-05-31,py,9505370
2020-05-31,ro,4654094
2020-05-31,se,56234708
2020-05-31,sg,12680977
2020-05-31,sk,3508227
2020-05-31,sv,3755139
2020-05-31,th,20258535
2020-05-31,tr,58618150
2020-05-31,tw,16427183
2020-05-31,us,488318451
2020-05-31,uy,4720177
2020-05-31,vn,7563685
2020-05-31,za,4459838
2020-06-07,ar,68979479
2020-06-07,at,11678290
2020-06-07,au,77162308
2020-06-07,be,17303827
2020-06-07,bg,859990
2020-06-07,bo,4904695
2020-06-07,br,214271990
2020-06-07,ca,73121427
2020-06-07,ch,14519871
2020-06-07,cl,59759044
2020-06-07,co,24672902
2020-06-07,cr,8974896
2020-06-07,cz,8610756
2020-06-07,de,188674543
2020-06-07,dk,24868842
2020-06-07,do,5145217
2020-06-07,ec,11684145
2020-06-07,ee,993452
2020-06-07,es,125170058
2020-06-07,fi,19050184
2020-06-07,fr,108459902
2020-06-07,gb,120495453
2020-06-07,global,1629973440
2020-06-07,gr,7173847
2020-06-07,gt,9800929
2020-06-07,hk,6676499
2020-06-07,hn,3402625
2020-06-07,hu,5933555
2020-06-07,id,80677823
2020-06-07,ie,15471120
2020-06-07,il,7243947
2020-06-07,in,49204982
2020-06-07,is,1833215
2020-06-07,it,124107946
2020-06-07,jp,55632184
2020-06-07,lt,1290849
2020-06-07,lv,1037888
2020-06-07,mx,192361107
2020-06-07,my,15671852
2020-06-07,ni,1103159
2020-06-07,nl,70882891
2020-06-07,no,34349755
2020-06-07,nz,15316117
2020-06-07,pa,4380631
2020-06-07,pe,28463575
2020-06-07,ph,68458630
2020-06-07,pl,39206938
2020-06-07,pt,11895278
2020-06-07,py,11098394
2020-06-07,ro,4307781
2020-06-07,se,55459464
2020-06-07,sg,12708030
2020-06-07,sk,3422543
2020-06-07,sv,4389401
2020-06-07,th,20582628
2020-06-07,tr,59139545
2020-06-07,tw,16173425
2020-06-07,us,489378920
2020-06-07,uy,4993615
2020-06-07,vn,7318519
2020-06-07,za,4248487
2020-06-14,ar,69114734
2020-06-14,at,11444403
2020-06-14,au,78864293
2020-06-14,be,17591547
2020-06-14,bg,892573
2020-06-14,bo,4939715
2020-06-14,br,207776876
2020-06-14,ca,77096904
2020-06-14,ch,14672887
2020-06-14,cl,57945366
2020-06-14,co,24164761
2020-06-14,cr,8537457
2020-06-14,cz,8844276
2020-06-14,de,187828433
2020-06-14,dk,26478057
2020-06-14,do,5029626
2020-06-14,ec,11465151
2020-06-14,ee,1003582
2020-06-14,es,127103587
2020-06-14,fi,21657000
2020-06-14,fr,118998410
2020-06-14,gb,123996584
2020-06-14,global,1643136692
2020-06-14,gr,7075064
2020-06-14,gt,9357461
2020-06-14,hk,6884351
2020-06-14,hn,3338089
2020-06-14,hu,5913246
2020-06-14,id,79054770
2020-06-14,ie,15688358
2020-06-14,il,7442194
2020-06-14,in,49414779
2020-06-14,is,1737248
2020-06-14,it,132622661
2020-06-14,jp,56589479
2020-06-14,lt,1293033
2020-06-14,lu,80657
2020-06-14,lv,1070003
2020-06-14,mx,192456424
2020-06-14,my,16517268
2020-06-14,ni,1093031
2020-06-14,nl,71100832
2020-06-14,no,36565081
2020-06-14,nz,15193775
2020-06-14,pa,4373062
2020-06-14,pe,28993685
2020-06-14,ph,69794765
2020-06-14,pl,39601217
2020-06-14,pt,12254560
2020-06-14,py,11423996
2020-06-14,ro,4294234
2020-06-14,se,63778995
2020-06-14,sg,12918388
2020-06-14,sk,3450713
2020-06-14,sv,4314982
2020-06-14,th,21049216
2020-06-14,tr,58930574
2020-06-14,tw,16639563
2020-06-14,us,496150764
2020-06-14,uy,4998055
2020-06-14,vn,8070355
2020-06-14,za,4167157
2020-06-21,ar,66357259
2020-06-21,at,12108934
2020-06-21,au,78225263
2020-06-21,be,17954778
2020-06-21,bg,905067
2020-06-21,bo,4614170
2020-06-21,br,203542225
2020-06-21,ca,74077410
2020-06-21,ch,15385775
2020-06-21,cl,56628989
2020-06-21,co,24396377
2020-06-21,cr,8438400
2020-06-21,cz,9207168
2020-06-21,de,203529442
2020-06-21,dk,26701016
2020-06-21,do,4900335
2020-06-21,ec,11419953
2020-06-21,ee,1130438
2020-06-21,es,132519950
2020-06-21,fi,19413044
2020-06-21,fr,119951238
