id,"collection_date","movie_id","url","imdb_code","title","year","rating","runtime","genres","language","mpa_rating","download_count","like_count","rt_critics_score","rt_critics_rating","rt_audience_score","rt_audience_rating","date_uploaded","t_url_1","t_has_1","t_quality_1","t_resolution_1","t_framerate_1","t_seeds_1","t_peers_1","t_size_1","t_download_count_1","t_date_uploaded_1","t_url_2","t_has_2","t_quality_2","t_resolution_2","t_framerate_2","t_seeds_2","t_peers_2","t_size_2","t_download_count_2","t_date_uploaded_2","director_name","actors"
62693,"2015-10-20",3949,"https://yts.to/movie/detroit-rock-city-1999","tt0165710","Detroit Rock City",1999,6.8,95,"Comedy,Music","English","R",48772,30,46,"Rotten",82,"Upright","2015-04-16 01:02:09","https://yts.to/torrent/download/78A32DD3A46C688425DE5CA1D11AACA95EC0E02B.torrent","78A32DD3A46C688425DE5CA1D11AACA95EC0E02B","720p","1280*534",23.976,25,3,"754.24 MB",24182,"2015-04-16 03:54:44","https://yts.to/torrent/download/C9A2C1955F082CF7A9E980B2B1EE9E92CECD10F6.torrent","C9A2C1955F082CF7A9E980B2B1EE9E92CECD10F6","1080p","1920*800",23.976,22,2,"1.44 GB",24590,"2015-04-16 01:02:16","Adam Rifkin","Edward Furlong, Giuseppe Andrews, James DeBello, Sam Huntington"
62694,"2015-10-20",3951,"https://yts.to/movie/journey-to-the-center-of-the-earth-1959","tt0052948","Journey to the Center of the Earth",1959,7,132,"Adventure,Family","English","Approved",58708,50,81,"Fresh",68,"Upright","2015-04-16 03:48:19","https://yts.to/torrent/download/FD47731FC66CCE8DB7CA4D8EB9C30E7033BA5B48.torrent","FD47731FC66CCE8DB7CA4D8EB9C30E7033BA5B48","720p","1280*544",23.976,24,6,"875.50 MB",30149,"2015-04-16 03:48:24","https://yts.to/torrent/download/36E67C84AC705F536AFC4A7646618D50E04C52BC.torrent","36E67C84AC705F536AFC4A7646618D50E04C52BC","1080p","1920*816",23.976,16,6,"1.95 GB",28559,"2015-04-16 10:31:42","Henry Levin","James Mason, Pat Boone, Arlene Dahl, Diane Baker"
62695,"2015-10-20",3952,"https://yts.to/movie/biohazard-patient-zero-2012","tt2246907","Biohazard: Patient Zero",2012,4.4,70,"Action,Sci-Fi","English","14A",52776,21,0,"None",0,"None","2015-04-16 05:57:56","https://yts.to/torrent/download/8220B3DA1E77EDED2DADF091EDC93C065CA78371.torrent","8220B3DA1E77EDED2DADF091EDC93C065CA78371","720p","1280*544",23.976,2,1,"689.00 MB",28323,"2015-04-16 05:57:58","https://yts.to/torrent/download/1E847CBF3066B3799138C7A4A4BB74BCDA9B6E84.torrent","1E847CBF3066B3799138C7A4A4BB74BCDA9B6E84","1080p","1920*816",23.976,1,1,"1.23 GB",24453,"2015-04-16 09:57:40","Brian T. Jaynes","Brandon Slagle, Amanda Phillips, Van Quattro, Carl Savering"
62696,"2015-10-20",3953,"https://yts.to/movie/cia-ii-target-alexa-1993","tt0109360","CIA II: Target Alexa",1993,3.7,90,"Action,Thriller","English","R",26035,9,0,"None",10,"Spilled","2015-04-16 07:15:17","https://yts.to/torrent/download/3A83B7A768D89A39691EC55FE0B4D00288861BCA.torrent","3A83B7A768D89A39691EC55FE0B4D00288861BCA","720p","1280*720",23.976,15,3,"750.74 MB",13638,"2015-04-16 11:38:22","https://yts.to/torrent/download/A0520E99410AF455A7D05484AD95D646EB019190.torrent","A0520E99410AF455A7D05484AD95D646EB019190","1080p","1920*1080",23.976,8,4,"1.44 GB",12397,"2015-04-16 07:15:19","Lorenzo Lamas","Lorenzo Lamas, Kathleen Kinmont, John Savage, John Saint Ryan"
62697,"2015-10-20",3954,"https://yts.to/movie/youre-not-you-2014","tt1198156","You're Not You",2014,7.3,102,"Drama","English","R",261972,133,40,"Rotten",69,"Upright","2015-04-16 09:13:19","https://yts.to/torrent/download/B117F14BC835DF3ABC3E6AD80D865AE0440DA0B3.torrent","B117F14BC835DF3ABC3E6AD80D865AE0440DA0B3","720p","1280*688",24,247,12,"806.91 MB",174689,"2015-04-16 09:13:20","https://yts.to/torrent/download/CB528FC8C10AC84671061D2D748DFDB2041C1D5C.torrent","CB528FC8C10AC84671061D2D748DFDB2041C1D5C","1080p","1920*1040",24,93,15,"1.64 GB",87283,"2015-04-17 06:54:06","George C. Wolfe","Hilary Swank, Emmy Rossum, Josh Duhamel, Stephanie Beatriz"
62698,"2015-10-20",3955,"https://yts.to/movie/the-man-with-the-iron-fists-2-2015","tt3625152","The Man with the Iron Fists 2",2015,4.3,90,"Action","English","R",308983,86,0,"None",0,"None","2015-04-16 10:42:13","https://yts.to/torrent/download/A976B446AFFC02F26ACC313D27BF7E9E340DB243.torrent","A976B446AFFC02F26ACC313D27BF7E9E340DB243","720p","1280*720",23.976,122,12,"701.12 MB",133080,"2015-04-16 15:10:43","https://yts.to/torrent/download/4223B0D176ACB2C2A0EC5FFFFA35AD8361B9EF1C.torrent","4223B0D176ACB2C2A0EC5FFFFA35AD8361B9EF1C","1080p","1920*1080",23.976,222,19,"1.24 GB",175903,"2015-04-16 10:42:18","Roel Reine","Kiley Dale Barraclough, Sahajak Boonthanakit, Pim Bubear, Kenneth James Forge"
62699,"2015-10-20",3956,"https://yts.to/movie/the-boy-next-door-2015","tt3181822","The Boy Next Door",2015,4.6,91,"Mystery,Thriller","English","R",853762,183,10,"Rotten",35,"Spilled","2015-04-16 10:57:59","https://yts.to/torrent/download/13BE7E2C31CE64CFA90E81D923F1D667A20243AE.torrent","13BE7E2C31CE64CFA90E81D923F1D667A20243AE","720p","1280*536",23.976,745,104,"703.00 MB",544482,"2015-04-16 10:58:00","https://yts.to/torrent/download/680FC68005067710E7794767D105ED91ADEB442E.torrent","680FC68005067710E7794767D105ED91ADEB442E","1080p","1920*800",23.976,726,124,"1.24 GB",309280,"2015-04-16 15:17:29","Rob Cohen","Jennifer Lopez, Ryan Guzman, Kristin Chenoweth, John Corbett"
62700,"2015-10-20",3957,"https://yts.to/movie/toxin-2015","tt1993396","Toxin",2015,2.9,0,"Drama,Horror","English","15",78916,31,0,"None",6,"None","2015-04-16 12:25:29","https://yts.to/torrent/download/198DC96D7F1C2CD64F7A48EAC9778D107B564DBE.torrent","198DC96D7F1C2CD64F7A48EAC9778D107B564DBE","720p","1280*720",23.976,70,10,"698.30 MB",78916,"2015-04-16 12:25:33","","","","",NA,NA,NA,"",NA,"0000-00-00 00:00:00","Jason Dudek","Taylor Handley, Danny Glover, Vinnie Jones, Margo Harshman"
62701,"2015-10-20",3958,"https://yts.to/movie/lovely-molly-2011","tt1707392","Lovely Molly",2011,5.3,99,"Drama,Horror","English","R",56190,38,41,"Rotten",32,"Spilled","2015-04-16 15:57:31","https://yts.to/torrent/download/B7FA4E3143A5B5AF95C2FD7B4C2BE9021F324482.torrent","B7FA4E3143A5B5AF95C2FD7B4C2BE9021F324482","720p","1280*720",23.976,20,4,"755.66 MB",25896,"2015-04-18 03:33:06","https://yts.to/torrent/download/6751B25B6B2CDC742E8338938FDB4A56C6B132A8.torrent","6751B25B6B2CDC742E8338938FDB4A56C6B132A8","1080p","1920*1080",23.976,22,4,"1.44 GB",30294,"2015-04-16 15:57:42","Eduardo Sanchez","Gretchen Lodge, Johnny Lewis, Alexandra Holden, Field Blauvelt"
62702,"2015-10-20",3959,"https://yts.to/movie/steel-dawn-1987","tt0094033","Steel Dawn",1987,4.9,100,"Action,Adventure","English","R",25259,27,0,"None",35,"Spilled","2015-04-16 18:41:43","https://yts.to/torrent/download/1BF60A91C1D4033D870F895A4924A28397643A36.torrent","1BF60A91C1D4033D870F895A4924A28397643A36","1080p","1920*1072",23.976,21,7,"1.44 GB",25259,"2015-04-16 18:41:53","","","","",NA,NA,NA,"",NA,"0000-00-00 00:00:00","Lance Hool","Patrick Swayze, Lisa Niemi, Anthony Zerbe, Christopher Neame"
62703,"2015-10-20",3960,"https://yts.to/movie/pope-joan-2009","tt0458455","Pope Joan",2009,6.7,149,"Drama,Romance","English","MA",44646,34,0,"None",65,"Upright","2015-04-16 20:14:53","https://yts.to/torrent/download/EBFEBC21966B4E2BDF154176CB45D2E6EB396C0E.torrent","EBFEBC21966B4E2BDF154176CB45D2E6EB396C0E","1080p","1920*816",24,38,10,"2.06 GB",44646,"2015-04-16 20:14:57","","","","",NA,NA,NA,"",NA,"0000-00-00 00:00:00","Sonke Wortmann","Johanna Wokalek, David Wenham, John Goodman, Iain Glen"
62704,"2015-10-20",3961,"https://yts.to/movie/antarctica-a-year-on-ice-2013","tt2361700","Antarctica: A Year on Ice",2013,7.6,91,"Documentary,Adventure","English","PG",174945,99,85,"Fresh",82,"Upright","2015-04-17 09:45:16","https://yts.to/torrent/download/503DFA6C6A49B7C066E1E99FF75B2D9D35AECC04.torrent","503DFA6C6A49B7C066E1E99FF75B2D9D35AECC04","1080p","1920*1080",23.976,216,41,"1.43 GB",174945,"2015-04-17 09:45:17","","","","",NA,NA,NA,"",NA,"0000-00-00 00:00:00","Anthony Powell","Anthony Powell, Genevieve Bachman, William Brotman, Michael Christiansen"
62705,"2015-10-20",3962,"https://yts.to/movie/disciples-2014","tt2006719","Disciples",2014,2,0,"Horror","English","R",61320,29,0,"None",0,"None","2015-04-17 19:50:34","https://yts.to/torrent/download/63B12ED6468EA34D953857BC8925F612AC2287C1.torrent","63B12ED6468EA34D953857BC8925F612AC2287C1","720p","1280*720",23.976,18,3,"702.47 MB",39534,"2015-04-17 19:50:35","https://yts.to/torrent/download/96AA18CDD3CBBF414CB330BAD263AECAEFC2A816.torrent","96AA18CDD3CBBF414CB330BAD263AECAEFC2A816","1080p","1920*1080",23.976,15,2,"1.24 GB",21786,"2015-04-18 00:06:30","Joe Hollow","Tom Lodewyck, Linnea Quigley, Brinke Stevens, Debra Lamb"
62706,"2015-10-20",3963,"https://yts.to/movie/of-silence-2014","tt1405413","Of Silence",2014,3.4,94,"Drama,Horror","English","18",26382,18,0,"None",0,"Spilled","2015-04-17 20:22:22","https://yts.to/torrent/download/DF7A8F1568D399DEBF4E531C8BC4ACF7A27B1774.torrent","DF7A8F1568D399DEBF4E531C8BC4ACF7A27B1774","720p","1280*640",23.976,13,4,"753.15 MB",26382,"2015-04-17 20:22:29","","","","",NA,NA,NA,"",NA,"0000-00-00 00:00:00","Jeremiah Sayys","Jeremiah Sayys, Masiela Lusha, Ashlee Gillespie, Najarra Townsend"
62707,"2015-10-20",3964,"https://yts.to/movie/the-devils-hand-2014","tt2290739","The Devil's Hand",2014,4.8,86,"Thriller","English","PG-13",83731,40,0,"None",17,"Spilled","2015-04-18 05:37:22","https://yts.to/torrent/download/361918B79B7EF55BE7EE323D7509E772C4DDC017.torrent","361918B79B7EF55BE7EE323D7509E772C4DDC017","1080p","1920*800",24,64,12,"1.24 GB",83731,"2015-04-18 05:37:25","","","","",NA,NA,NA,"",NA,"0000-00-00 00:00:00","Christian E. Christiansen","Rufus Sewell, Alycia Debnam Carey, Adelaide Kane, Leah Pipes"
62708,"2015-10-20",3965,"https://yts.to/movie/fx-1986","tt0089118","F/X",1986,6.6,109,"Action,Thriller","English","R",37667,29,86,"Fresh",51,"Spilled","2015-04-19 04:21:55","https://yts.to/torrent/download/8E16CDA35F4BD078E22471B8F21DEBDDC400974B.torrent","8E16CDA35F4BD078E22471B8F21DEBDDC400974B","720p","1280*688",25,28,11,"806.95 MB",37667,"2015-04-19 04:21:59","","","","",NA,NA,NA,"",NA,"0000-00-00 00:00:00","Robert Mandel","Bryan Brown, Brian Dennehy, Diane Venora, Cliff De Young"
62709,"2015-10-20",3966,"https://yts.to/movie/i-now-pronounce-you-chuck-larry-2007","tt0762107","I Now Pronounce You Chuck & Larry",2007,6,115,"Comedy,Romance","English","PG-13",101206,72,14,"Rotten",69,"Upright","2015-04-19 04:22:38","https://yts.to/torrent/download/7D8F7A4FDCDD170E399AC6BCAD63B7CD6334D464.torrent","7D8F7A4FDCDD170E399AC6BCAD63B7CD6334D464","720p","1280*688",23.976,74,18,"815.33 MB",65126,"2015-04-19 04:22:42","https://yts.to/torrent/download/223E9D2C796B51CE5AF6501E1EE215054CBE7469.torrent","223E9D2C796B51CE5AF6501E1EE215054CBE7469","1080p","1920*1040",23.976,29,15,"1.84 GB",36080,"2015-04-20 02:52:47","Dennis Dugan","Adam Sandler, Kevin James, Jessica Biel, Dan Aykroyd"
62710,"2015-10-20",3967,"https://yts.to/movie/escape-from-alcatraz-1979","tt0079116","Escape from Alcatraz",1979,7.6,112,"Action,Biography","English","PG",112188,127,95,"Fresh",85,"Upright","2015-04-19 05:05:55","https://yts.to/torrent/download/2C977A23F13A7A6D96077F48F4385F61F023E9C9.torrent","2C977A23F13A7A6D96077F48F4385F61F023E9C9","720p","1280*720",23.976,69,16,"817.65 MB",68854,"2015-04-19 05:05:57","https://yts.to/torrent/download/9ABD61FD04DC46E2A3AB9D41F3D91986BE99C1F7.torrent","9ABD61FD04DC46E2A3AB9D41F3D91986BE99C1F7","1080p","1920*1080",23.976,45,13,"1.65 GB",43334,"2015-04-20 06:53:05","Don Siegel","Clint Eastwood, Patrick McGoohan, Roberts Blossom, Jack Thibeau"
62711,"2015-10-20",3968,"https://yts.to/movie/poltergeist-ii-the-other-side-1986","tt0091778","Poltergeist II: The Other Side",1986,5.6,91,"Horror","English","PG-13",44488,36,37,"Rotten",36,"Spilled","2015-04-19 06:13:31","https://yts.to/torrent/download/B32C6EF712D5ACC0220F570BC576E8EF75584A5A.torrent","B32C6EF712D5ACC0220F570BC576E8EF75584A5A","1080p","1920*816",23.976,54,10,"1.24 GB",44488,"2015-04-19 06:13:39","","","","",NA,NA,NA,"",NA,"0000-00-00 00:00:00","Brian Gibson","JoBeth Williams, Craig T. Nelson, Heather O'Rourke, Oliver Robins"
62712,"2015-10-20",3969,"https://yts.to/movie/mr-turner-2014","tt2473794","Mr. Turner",2014,6.9,150,"Biography,Drama","English","R",161669,83,98,"Certified Fresh",56,"Spilled","2015-04-19 09:26:30","https://yts.to/torrent/download/CF3490D935D640746DCA9DA0F859EC0E734B2673.torrent","CF3490D935D640746DCA9DA0F859EC0E734B2673","720p","1280*536",23.976,94,7,"984.16 MB",66588,"2015-04-20 01:12:36","https://yts.to/torrent/download/A2227C49FA3258BEAE7472FE87A36D58AB05F836.torrent","A2227C49FA3258BEAE7472FE87A36D58AB05F836","1080p","1920*808",24,190,19,"2.16 GB",95081,"2015-04-19 09:26:42","Mike Leigh","Timothy Spall, Paul Jesson, Dorothy Atkinson, Marion Bailey"
62713,"2015-10-20",3970,"https://yts.to/movie/death-of-the-virgin-2009","tt1524170","Death of the Virgin",2009,4.1,103,"Horror,Mystery","English","Not Rated",36025,22,0,"None",0,"Spilled","2015-04-20 07:58:51","https://yts.to/torrent/download/50E44E33256D04ACB3EE6D73B6B7BE6987E8ABEF.torrent","50E44E33256D04ACB3EE6D73B6B7BE6987E8ABEF","720p","1280*720",23.976,17,2,"808.83 MB",22341,"2015-04-20 07:59:04","https://yts.to/torrent/download/5BAAFF5A474E9012A047DA1D8B37E31F518D5E6C.torrent","5BAAFF5A474E9012A047DA1D8B37E31F518D5E6C","1080p","1920*1080",23.976,9,4,"1.64 GB",13684,"2015-04-20 11:04:38","Joseph Tito","Maria Grazia Cucinotta, Natasha Allan, Silvio Oddi, Linda Valadas"
62714,"2015-10-20",3971,"https://yts.to/movie/the-ideal-2011","tt1808452","The Ideal",2011,3.7,96,"Fantasy,Horror","English","Unknown",36361,18,0,"None",0,"None","2015-04-20 08:23:09","https://yts.to/torrent/download/D9A23067058071727A69F5AAE1F1D75BD9399DBC.torrent","D9A23067058071727A69F5AAE1F1D75BD9399DBC","720p","1280*720",23.976,9,3,"756.02 MB",22061,"2015-04-20 08:23:18","https://yts.to/torrent/download/5AD34E379D227B598F5336C751F58FF87985D521.torrent","5AD34E379D227B598F5336C751F58FF87985D521","1080p","1920*1080",23.976,6,0,"1.44 GB",14300,"2015-04-20 13:19:48","Wes Tomasz Ciesla","Dennis Brito, Kristen Brancaccio, Ivan Perez, John Dean"
62715,"2015-10-20",3972,"https://yts.to/movie/serp-2013","tt2505366","S.E.R.P.",2013,2.8,90,"Drama","English","Unknown",33447,14,0,"None",0,"None","2015-04-20 10:31:44","https://yts.to/torrent/download/F0BB08EC614E4A58410D7D1FFFE108E1C659C9C8.torrent","F0BB08EC614E4A58410D7D1FFFE108E1C659C9C8","720p","1280*720",29.97,8,0,"702.76 MB",18863,"2015-04-20 10:53:56","https://yts.to/torrent/download/6053CCF2142F113E5EC5DB84A23565596E7F06AD.torrent","6053CCF2142F113E5EC5DB84A23565596E7F06AD","1080p","1920*1080",29.97,3,3,"1.24 GB",14584,"2015-04-20 10:31:51","Mark Schwab","Mark Balunis, Robert Sean Campbell, Melinda Marks, Jake Vincent"
62716,"2015-10-20",3973,"https://yts.to/movie/till-sunset-2011","tt1436046","Till Sunset",2011,3.2,72,"Horror,Mystery","English","Unknown",26264,18,0,"None",50,"None","2015-04-20 14:05:05","https://yts.to/torrent/download/8FF5F009983B36FC6FAD313F6AB28327D48599EE.torrent","8FF5F009983B36FC6FAD313F6AB28327D48599EE","720p","1280*720",23.976,2,7,"689.12 MB",8904,"2015-04-29 04:03:31","https://yts.to/torrent/download/C02466359E8DD16C753CE8EEE1090BF846925E8F.torrent","C02466359E8DD16C753CE8EEE1090BF846925E8F","1080p","1920*1080",23.976,9,2,"1.23 GB",17360,"2015-04-20 14:05:08","David Woods","Shane Sweeney, Heather Darcy, Gemma Woods, Frank Jakeman"
62717,"2015-10-20",3974,"https://yts.to/movie/tomboy-1985","tt0090184","Tomboy",1985,4.5,91,"Comedy","English","R",32880,26,0,"None",32,"Spilled","2015-04-20 14:30:26","https://yts.to/torrent/download/D43982402C02982C1CC6A506708940FF26CEBB3E.torrent","D43982402C02982C1CC6A506708940FF26CEBB3E","720p","1280*720",23.976,7,0,"702.13 MB",11012,"2015-04-29 02:49:14","https://yts.to/torrent/download/8C4091601E58EFD52834ADC9A1431B748F724406.torrent","8C4091601E58EFD52834ADC9A1431B748F724406","1080p","1920*1080",23.976,19,3,"1.24 GB",21868,"2015-04-20 14:30:32","Herb Freed","Betsy Russell, Gerard Christopher, Kristi Somers, Richard Erdman"
62718,"2015-10-20",3975,"https://yts.to/movie/the-hagstone-demon-2011","tt1339098","The Hagstone Demon",2011,4.1,96,"Horror","English","R",20190,19,0,"None",0,"Spilled","2015-04-20 19:45:51","https://yts.to/torrent/download/390C83FC95B05A4259C0BF1DB95DBFCB4E08D85E.torrent","390C83FC95B05A4259C0BF1DB95DBFCB4E08D85E","1080p","1920*1080",23.976,8,4,"1.44 GB",20190,"2015-04-20 19:45:58","","","","",NA,NA,NA,"",NA,"0000-00-00 00:00:00","Jon Springer","Mark Borchardt, Nadine Gross, Cyndi Kurtz, Sasha Andreev"
62719,"2015-10-20",3976,"https://yts.to/movie/coffy-1973","tt0069897","Coffy",1973,6.9,91,"Action,Crime","English","R",44423,30,78,"Fresh",76,"Upright","2015-04-21 08:58:42","https://yts.to/torrent/download/0C9F86D3357B06C01DD3FE811D6641B0296F6BBF.torrent","0C9F86D3357B06C01DD3FE811D6641B0296F6BBF","720p","1280*696",23.976,14,6,"698.86 MB",24603,"2015-04-21 08:58:45","https://yts.to/torrent/download/B79A0EA8B47A6CDAED06E6AA0B8F89688FF56B4D.torrent","B79A0EA8B47A6CDAED06E6AA0B8F89688FF56B4D","1080p","1920*1040",23.976,20,4,"1.23 GB",19820,"2015-04-21 18:40:01","Jack Hill","Pam Grier, Booker Bradshaw, Robert DoQui, William Elliott"
62720,"2015-10-20",3977,"https://yts.to/movie/the-cobbler-2014","tt3203616","The Cobbler",2014,5.8,99,"Comedy,Drama","English","PG-13",753848,200,9,"Rotten",36,"Spilled","2015-04-21 11:00:28","https://yts.to/torrent/download/6D7A94BC5DD86BAAA1E9229974EA3B01DA96CA9B.torrent","6D7A94BC5DD86BAAA1E9229974EA3B01DA96CA9B","720p","1280*688",23.976,710,65,"752.59 MB",555145,"2015-04-21 11:00:29","https://yts.to/torrent/download/447A36DB731A95D251A187FA109EB33299EA3E19.torrent","447A36DB731A95D251A187FA109EB33299EA3E19","1080p","1920*1040",23.976,212,58,"1.43 GB",198703,"2015-04-21 14:18:22","Thomas McCarthy","Dan Stevens, Ellen Barkin, Adam Sandler, Steve Buscemi"
62721,"2015-10-20",3978,"https://yts.to/movie/the-forger-2014","tt2376218","The Forger",2014,5.7,92,"Crime,Drama","English","R",312007,87,6,"Rotten",33,"Spilled","2015-04-22 02:59:16","https://yts.to/torrent/download/92C5CEE78EC93F6FCF79E75BA6938EAE3B3295E9.torrent","92C5CEE78EC93F6FCF79E75BA6938EAE3B3295E9","720p","1280*536",24,344,16,"754.28 MB",215935,"2015-04-22 02:59:18","https://yts.to/torrent/download/4ED8EA9CEE997D37AF0793DB8DF48D79A3B507E6.torrent","4ED8EA9CEE997D37AF0793DB8DF48D79A3B507E6","1080p","1920*808",24,124,29,"1.44 GB",96072,"2015-04-22 10:42:37","Philip Martin","John Travolta, Abigail Spencer, Jennifer Ehle, Anson Mount"
62722,"2015-10-20",3979,"https://yts.to/movie/altman-2014","tt2404171","Altman",2014,6.8,96,"Documentary","English","o.Al.",45479,26,73,"Fresh",68,"Upright","2015-04-22 08:30:12","https://yts.to/torrent/download/FE60F9809E0D439D5EA750097A120E74172F4518.torrent","FE60F9809E0D439D5EA750097A120E74172F4518","720p","1280*720",23.976,11,7,"751.88 MB",13639,"2015-05-03 12:48:52","https://yts.to/torrent/download/F53251B4340412BE4139974F0377CA9CB70D1B14.torrent","F53251B4340412BE4139974F0377CA9CB70D1B14","1080p","1920*1080",23.976,22,4,"1.43 GB",31840,"2015-04-22 08:30:20","Ron Mann","Paul Thomas Anderson, James Caan, Keith Carradine, Elliott Gould"
62723,"2015-10-20",3980,"https://yts.to/movie/42nd-street-1933","tt0024034","42nd Street",1933,7.7,89,"Comedy,Musical","English","Unrated",29328,22,95,"Fresh",75,"Upright","2015-04-22 12:46:38","https://yts.to/torrent/download/E4B1F374B9012A28873E91AB028AF4DF6ED92B17.torrent","E4B1F374B9012A28873E91AB028AF4DF6ED92B17","720p","992*720",23.976,11,2,"699.59 MB",14442,"2015-04-22 12:46:41","https://yts.to/torrent/download/7182FC4566CC6A6CC08FC3EA9A40693D28A68F87.torrent","7182FC4566CC6A6CC08FC3EA9A40693D28A68F87","1080p","1488*1080",23.976,22,1,"1.24 GB",14886,"2015-04-22 15:58:36","Lloyd Bacon","Warner Baxter, Bebe Daniels, George Brent, Ruby Keeler"
62724,"2015-10-20",3981,"https://yts.to/movie/superfast-2015","tt2933474","Superfast!",2015,4,99,"Comedy","English","PG-13",485891,132,0,"None",16,"Spilled","2015-04-22 23:35:18","https://yts.to/torrent/download/DDD3FB101F2394CD0E9950FA48E932C57CD88B65.torrent","DDD3FB101F2394CD0E9950FA48E932C57CD88B65","720p","1280*720",24,488,40,"754.97 MB",461223,"2015-04-22 23:35:23","https://yts.to/torrent/download/11287B94DC52AE4856F5B373CF7F9E992B2BC986.torrent","11287B94DC52AE4856F5B373CF7F9E992B2BC986","1080p","1920*1080",24,104,27,"1.44 GB",24668,"2015-08-06 08:51:28","Jason Friedberg, Aaron Seltzer","Dale Pavinski, Lili Mirojnick, Shantel Wislawski, Andrea Navedo"
62725,"2015-10-20",3982,"https://yts.to/movie/nothing-special-2010","tt1481573","Nothing Special",2010,3.9,0,"Comedy,Drama","English","Unknown",45260,27,0,"None",40,"Spilled","2015-04-23 04:00:26","https://yts.to/torrent/download/69FAB0DA51C69E44B1BC58EC797A557220AC58B9.torrent","69FAB0DA51C69E44B1BC58EC797A557220AC58B9","720p","1280*720",23.976,13,1,"754.57 MB",25913,"2015-04-23 04:00:27","https://yts.to/torrent/download/8734F94B7633C660B0082E109DA82639F05B95F8.torrent","8734F94B7633C660B0082E109DA82639F05B95F8","1080p","1920*1080",23.976,12,6,"1.44 GB",19347,"2015-04-23 06:51:23","Angela Garcia Combs","Julia Garcia Combs, Karen Black, Barbara Bain, David Hardie"
62726,"2015-10-20",3983,"https://yts.to/movie/tales-from-the-crypt-demon-knight-1995","tt0114608","Tales from the Crypt: Demon Knight",1995,6.7,92,"Action,Horror","English","R",68149,47,35,"Rotten",64,"Upright","2015-04-23 08:24:39","https://yts.to/torrent/download/EF01F7E7CCAC3CB03AAD2AE4022C4787548ED485.torrent","EF01F7E7CCAC3CB03AAD2AE4022C4787548ED485","720p","1280*688",23.976,38,8,"751.14 MB",40851,"2015-04-23 08:24:43","https://yts.to/torrent/download/5AF6E9AD8780B9045FEAA4CD6F895D10651169AE.torrent","5AF6E9AD8780B9045FEAA4CD6F895D10651169AE","1080p","1920*1040",23.976,24,5,"1.44 GB",27298,"2015-04-24 08:55:23","Ernest R. Dickerson","Billy Zane, William Sadler, John Kassir, Jada Pinkett Smith"
